
SetupTitle, MOS cap measurement
PrimitiveTest, C-V Sweep
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 10/30/2018 13:26:40
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 9
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, #
MetaData, TestRecord.Remarks, #144_Noff_trigate_W15_S50_3qt3
MetaData, TestRecord.LinkKey, ce773a3d-c6cb-48cf-b949-6aaff601f381
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VBias
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -8
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, C, G, C_density, Q_density
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, F, S, F/cm^2, e13/cm2
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 3.1E-14, -1.5E-08, 9.9E-11, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 6.3E-13, 5.5E-07, 2E-09, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.23333333333333334
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 58.378964941569265
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.23333333333333334
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 58.378964941569265
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.23333333333333334
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 58.378964941569265
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.23333333333333334
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 58.378964941569265
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.23333333333333334
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 58.378964941569265
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VBias, C, G, Freq
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, F, S, Hz
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, MOS cap measurement
Dimension1, 1001, 1001, 1001, 1001, 1001, 1001
Dimension2, 1, 1, 1, 1, 1, 1
DataName, VBias, Freq, C, G, C_density, Q_density
DataValue, -8, 500000, 3.6096999999999996E-14, -5.08235E-09, 1.1495859872611463E-10, 0
DataValue, -7.985, 500000, 3.61373E-14, 3.28187E-09, 1.1508694267515923E-10, -1.0783384753184482E-06
DataValue, -7.97, 500000, 3.97575E-14, -9.04623E-09, 1.2661624203821656E-10, -2.2113221536624404E-06
DataValue, -7.955, 500000, 3.48007E-14, -4.64168E-09, 1.1083025477707006E-10, -3.3243526074840726E-06
DataValue, -7.94, 500000, 3.60601E-14, -1.56566E-09, 1.1484108280254776E-10, -4.3821870023885088E-06
DataValue, -7.925, 500000, 3.63916E-14, 7.81106E-09, 1.1589681528662421E-10, -5.4637708996815427E-06
DataValue, -7.91, 500000, 3.24365E-14, -9.7956400000000011E-10, 1.0330095541401273E-10, -6.4912604498407573E-06
DataValue, -7.8950000000000005, 500000, 4.0469899999999996E-14, 5.23664E-09, 1.2888503184713375E-10, -7.5796322651273572E-06
DataValue, -7.88, 500000, 3.6126E-14, 8.16942E-09, 1.1505095541401273E-10, -8.7230822054140247E-06
DataValue, -7.865, 500000, 3.7818E-14, -2.26592E-09, 1.2043949044585987E-10, -9.8269436703821526E-06
DataValue, -7.8500000000000005, 500000, 3.7858699999999996E-14, 7.70763E-09, 1.2056910828025474E-10, -1.0956671476910792E-05
DataValue, -7.835, 500000, 3.4103E-14, 1.0777700000000001E-08, 1.0860828025477707E-10, -1.2030940485668792E-05
DataValue, -7.82, 500000, 3.62016E-14, 6.87779E-09, 1.1529171974522294E-10, -1.3080471735668771E-05
DataValue, -7.8050000000000006, 500000, 3.61944E-14, 3.81815E-09, 1.152687898089172E-10, -1.416122412420378E-05
DataValue, -7.79, 500000, 3.4252399999999996E-14, 2.09499E-09, 1.09084076433121E-10, -1.5212878184713376E-05
DataValue, -7.775, 500000, 3.4993199999999996E-14, 5.37116E-09, 1.1144331210191083E-10, -1.6246600318471311E-05
DataValue, -7.76, 500000, 3.60734E-14, 1.03698E-09, 1.1488343949044585E-10, -1.7307506966560524E-05
DataValue, -7.745, 500000, 3.75096E-14, 2.96017E-09, 1.1945732484076431E-10, -1.8405979299363049E-05
DataValue, -7.73, 500000, 3.81864E-14, 3.49471E-09, 1.2161273885350318E-10, -1.9535995222929904E-05
DataValue, -7.715, 500000, 3.73411E-14, -1.13242E-08, 1.1892070063694267E-10, -2.0663495720541413E-05
DataValue, -7.7, 500000, 3.73151E-14, 8.44427E-09, 1.1883789808917197E-10, -2.1777989152070051E-05
DataValue, -7.6850000000000005, 500000, 3.81341E-14, -2.52509E-09, 1.2144617834394905E-10, -2.2904320760350284E-05
DataValue, -7.67, 500000, 3.58314E-14, -5.20082E-09, 1.1411273885350318E-10, -2.400850318471338E-05
DataValue, -7.655, 500000, 3.50304E-14, 2.76836E-09, 1.1156178343949045E-10, -2.5066352507961765E-05
DataValue, -7.6400000000000006, 500000, 3.57439E-14, -1.38598E-09, 1.1383407643312102E-10, -2.612289560111461E-05
DataValue, -7.625, 500000, 3.67845E-14, 1.06908E-08, 1.1714808917197453E-10, -2.7205624502388534E-05
DataValue, -7.61, 500000, 3.35498E-14, -6.86764E-11, 1.0684649681528663E-10, -2.82555991242038E-05
DataValue, -7.595, 500000, 3.4855299999999997E-14, 9.84185E-09, 1.1100414012738852E-10, -2.9276773984872625E-05
DataValue, -7.58, 500000, 3.59234E-14, 7.29579E-09, 1.1440573248407642E-10, -3.0333382762738841E-05
DataValue, -7.565, 500000, 3.75085E-14, -9.5378900000000017E-10, 1.1945382165605097E-10, -3.142959942277067E-05
DataValue, -7.55, 500000, 3.35234E-14, -4.10175E-09, 1.067624203821656E-10, -3.2489988057324855E-05
DataValue, -7.535, 500000, 3.4953E-14, -2.83414E-09, 1.1131528662420383E-10, -3.3512227308917186E-05
DataValue, -7.5200000000000005, 500000, 3.4396E-14, -4.60083E-09, 1.0954140127388534E-10, -3.454749303343946E-05
DataValue, -7.505, 500000, 3.62562E-14, -1.3874E-09, 1.154656050955414E-10, -3.5602213375796187E-05
DataValue, -7.49, 500000, 3.78228E-14, -7.59046E-09, 1.2045477707006369E-10, -3.6708090167197441E-05
DataValue, -7.4750000000000005, 500000, 3.32665E-14, 4.42223E-09, 1.0594426751592356E-10, -3.7769335688694226E-05
DataValue, -7.46, 500000, 3.25838E-14, 5.77511E-09, 1.0377006369426751E-10, -3.8752371616242035E-05
DataValue, -7.445, 500000, 3.51015E-14, -1.46756E-08, 1.1178821656050954E-10, -3.9762801054936281E-05
DataValue, -7.43, 500000, 3.5479199999999996E-14, 1.99228E-09, 1.1299108280254778E-10, -4.0816454020700651E-05
DataValue, -7.415, 500000, 3.28739E-14, 2.57559E-09, 1.0469394904458599E-10, -4.1836852607484062E-05
DataValue, -7.4, 500000, 3.66699E-14, 7.9295E-09, 1.1678312101910828E-10, -4.2875026373407607E-05
DataValue, -7.385, 500000, 3.29381E-14, 6.21125E-09, 1.0489840764331209E-10, -4.3914158539012742E-05
DataValue, -7.37, 500000, 3.39677E-14, 1.81762E-09, 1.0817738853503183E-10, -4.491295133359871E-05
DataValue, -7.355, 500000, 3.58304E-14, -8.73724E-09, 1.1410955414012739E-10, -4.5954921377388496E-05
DataValue, -7.34, 500000, 3.42763E-14, -2.75281E-09, 1.0916019108280253E-10, -4.7001498308121016E-05
DataValue, -7.325, 500000, 3.44415E-14, -3.1382099999999997E-11, 1.0968630573248408E-10, -4.8027341261942647E-05
DataValue, -7.3100000000000005, 500000, 3.73187E-14, -1.1122E-09, 1.1884936305732484E-10, -4.9098602209394856E-05
DataValue, -7.295, 500000, 3.62998E-14, -3.6723E-09, 1.1560445859872612E-10, -5.0197604498407637E-05
DataValue, -7.28, 500000, 3.43841E-14, -1.93853E-09, 1.0950350318471337E-10, -5.1252798069267481E-05
DataValue, -7.2650000000000006, 500000, 3.41286E-14, 1.18505E-08, 1.0868980891719745E-10, -5.2275579219745162E-05
DataValue, -7.25, 500000, 3.39424E-14, 1.8773E-09, 1.0809681528662421E-10, -5.329176652070062E-05
DataValue, -7.235, 500000, 3.59249E-14, 1.25807E-08, 1.1441050955414013E-10, -5.4334769605891675E-05
DataValue, -7.22, 500000, 3.58845E-14, 3.71966E-09, 1.1428184713375795E-10, -5.5406765027866243E-05
DataValue, -7.205, 500000, 3.65107E-14, 4.05568E-09, 1.1627611464968154E-10, -5.6487505473726091E-05
DataValue, -7.19, 500000, 3.8034699999999996E-14, 3.71368E-09, 1.211296178343949E-10, -5.7600344844745171E-05
DataValue, -7.175, 500000, 3.53261E-14, -2.85504E-09, 1.1250350318471338E-10, -5.8695500099522279E-05
DataValue, -7.16, 500000, 3.42845E-14, 3.88302E-09, 1.0918630573248405E-10, -5.9734671078821623E-05
DataValue, -7.1450000000000005, 500000, 3.41459E-14, 5.63178E-09, 1.0874490445859871E-10, -6.0756223626592286E-05
DataValue, -7.13, 500000, 3.46488E-14, -5.11809E-09, 1.1034649681528661E-10, -6.1783214570063677E-05
DataValue, -7.115, 500000, 3.73861E-14, -8.56275E-09, 1.1906401273885351E-10, -6.2858576333598684E-05
DataValue, -7.1000000000000005, 500000, 3.36839E-14, 4.59991E-09, 1.0727356687898088E-10, -6.391953373805726E-05
DataValue, -7.085, 500000, 3.75092E-14, 1.56942E-09, 1.19456050955414E-10, -6.4982328821656016E-05
DataValue, -7.07, 500000, 3.96858E-14, 5.63622E-09, 1.2638789808917196E-10, -6.6134722332802486E-05
DataValue, -7.055, 500000, 3.45994E-14, -9.258660000000001E-10, 1.1018917197452228E-10, -6.72436773487261E-05
DataValue, -7.04, 500000, 3.1323E-14, -2.62557E-09, 9.9754777070063687E-11, -6.8227789609872573E-05
DataValue, -7.025, 500000, 3.5574E-14, 1.65426E-09, 1.1329299363057323E-10, -6.9226451035031783E-05
DataValue, -7.01, 500000, 3.63427E-14, -8.48038E-09, 1.1574108280254777E-10, -7.0300048268312078E-05
DataValue, -6.995, 500000, 3.58677E-14, -1.09228E-08, 1.1422834394904458E-10, -7.1378029956210154E-05
DataValue, -6.98, 500000, 3.6102E-14, -9.73137E-09, 1.1497452229299362E-10, -7.2452418391719684E-05
DataValue, -6.965, 500000, 3.3057599999999997E-14, 3.64796E-09, 1.0527898089171973E-10, -7.348485668789806E-05
DataValue, -6.95, 500000, 3.77847E-14, -7.96784E-09, 1.2033343949044584E-10, -7.4542414908439439E-05
DataValue, -6.9350000000000005, 500000, 3.5959699999999996E-14, 1.31544E-09, 1.1452133757961782E-10, -7.5643296675955348E-05
DataValue, -6.92, 500000, 3.50118E-14, 3.92075E-09, 1.1150254777070062E-10, -7.6702783638534988E-05
DataValue, -6.905, 500000, 3.53326E-14, -2.17955E-09, 1.1252420382165605E-10, -7.7752909036624143E-05
DataValue, -6.8900000000000006, 500000, 3.73701E-14, 1.90756E-09, 1.1901305732484074E-10, -7.883823994824833E-05
DataValue, -6.875, 500000, 3.22083E-14, -3.02532E-09, 1.0257420382165605E-10, -7.9876930234872563E-05
DataValue, -6.86, 500000, 3.61511E-14, 7.43424E-09, 1.1513089171974522E-10, -8.0897422870222869E-05
DataValue, -6.845, 500000, 3.70654E-14, 2.01871E-08, 1.1804267515923567E-10, -8.1990423964968133E-05
DataValue, -6.83, 500000, 3.64466E-14, 1.09555E-09, 1.1607197452229298E-10, -8.3087836385350286E-05
DataValue, -6.815, 500000, 3.61986E-14, -3.77136E-09, 1.1528216560509553E-10, -8.4172308917197385E-05
DataValue, -6.8, 500000, 3.42336E-14, 2.85003E-09, 1.0902420382165605E-10, -8.5223745023885338E-05
DataValue, -6.785, 500000, 3.52057E-14, -3.58981E-09, 1.1212006369426751E-10, -8.62603587778662E-05
DataValue, -6.7700000000000005, 500000, 3.55459E-14, -8.29937E-09, 1.1320350318471338E-10, -8.73165629976114E-05
DataValue, -6.755, 500000, 3.7662899999999996E-14, -1.3927700000000001E-08, 1.1994554140127386E-10, -8.8409449144108245E-05
DataValue, -6.74, 500000, 3.35917E-14, -8.49268E-09, 1.069799363057325E-10, -8.9473162320859826E-05
DataValue, -6.7250000000000005, 500000, 3.35742E-14, -3.40652E-09, 1.0692420382165605E-10, -9.0475837977706922E-05
DataValue, -6.71, 500000, 3.87546E-14, 1.9505100000000002E-10, 1.2342229299363058E-10, -9.1555587181528619E-05
DataValue, -6.695, 500000, 3.69666E-14, 6.16042E-09, 1.17728025477707E-10, -9.2685979299362981E-05
DataValue, -6.68, 500000, 4.1761299999999996E-14, 9.42511E-09, 1.3299777070063692E-10, -9.3861256468949012E-05
DataValue, -6.665, 500000, 3.81581E-14, 1.53163E-08, 1.2152261146496815E-10, -9.5054320760350262E-05
DataValue, -6.65, 500000, 3.48534E-14, 2.72912E-09, 1.1099808917197451E-10, -9.6144261544585909E-05
DataValue, -6.635, 500000, 3.61236E-14, -6.91657E-10, 1.1504331210191082E-10, -9.72038306130573E-05
DataValue, -6.62, 500000, 3.54952E-14, -8.95486E-09, 1.130420382165605E-10, -9.82729806926751E-05
DataValue, -6.605, 500000, 3.757E-14, -6.83479E-09, 1.1964968152866241E-10, -9.9363723128980812E-05
DataValue, -6.59, 500000, 3.42139E-14, 6.85813E-11, 1.0896146496815287E-10, -0.00010043533787818467
DataValue, -6.575, 500000, 3.70493E-14, 7.98804E-09, 1.1799140127388534E-10, -0.00010149917943869419
DataValue, -6.5600000000000005, 500000, 3.50624E-14, 3.90075E-09, 1.1166369426751593E-10, -0.00010257568769904449
DataValue, -6.545, 500000, 3.7764899999999996E-14, 1.12444E-08, 1.2027038216560509E-10, -0.00010366287868232479
DataValue, -6.53, 500000, 3.79038E-14, 1.0489E-08, 1.2071273885350319E-10, -0.00010479248706210184
DataValue, -6.5150000000000006, 500000, 3.91988E-14, 5.22037E-09, 1.2483694267515923E-10, -0.00010594350119426742
DataValue, -6.5, 500000, 3.94624E-14, -1.5553E-09, 1.2567643312101911E-10, -0.00010711778264331204
DataValue, -6.485, 500000, 3.6938399999999996E-14, -4.23037E-09, 1.1763821656050952E-10, -0.00010825832006369418
