
SetupTitle, MOS cap measurement
PrimitiveTest, C-V Sweep
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 10/30/2018 13:19:00
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 6
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, #
MetaData, TestRecord.Remarks, #144_Noff_trigate_W20_S50_3qt5
MetaData, TestRecord.LinkKey, 5928c3da-a68d-4bad-bc37-79cf90fe4988
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VBias
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -8
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, C, G, C_density, Q_density
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, F, S, F/cm^2, e13/cm2
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 2.9E-14, -1.1E-08, 9.2E-11, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 6.4E-13, 7.4E-07, 2.1E-09, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.23333333333333334
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 57.2356792144026
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.23333333333333334
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 57.2356792144026
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.23333333333333334
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 57.2356792144026
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.23333333333333334
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 57.2356792144026
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.23333333333333334
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 57.2356792144026
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VBias, C, G, Freq
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, F, S, Hz
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, MOS cap measurement
Dimension1, 1001, 1001, 1001, 1001, 1001, 1001
Dimension2, 1, 1, 1, 1, 1, 1
DataName, VBias, Freq, C, G, C_density, Q_density
DataValue, -8, 500000, 3.47575E-14, -7.4749000000000007E-10, 1.1069267515923566E-10, 0
DataValue, -7.985, 500000, 3.51574E-14, 4.33758E-09, 1.1196624203821654E-10, -1.0437136743630348E-06
DataValue, -7.97, 500000, 3.39229E-14, -3.6771300000000004E-10, 1.0803471337579617E-10, -2.0749681528662586E-06
DataValue, -7.955, 500000, 3.60252E-14, 9.36178E-09, 1.1472993630573246E-10, -3.1191774482484018E-06
DataValue, -7.94, 500000, 3.29496E-14, 2.05882E-09, 1.0493503184713374E-10, -4.14885698646494E-06
DataValue, -7.925, 500000, 3.4136199999999996E-14, -6.4875499999999996E-09, 1.0871401273885349E-10, -5.1503368829617926E-06
DataValue, -7.91, 500000, 3.60335E-14, -6.17489E-09, 1.1475636942675159E-10, -6.1978542993630442E-06
DataValue, -7.8950000000000005, 500000, 3.4309E-14, 1.12131E-09, 1.0926433121019107E-10, -7.24795133359869E-06
DataValue, -7.88, 500000, 3.3385E-14, -1.39937E-09, 1.0632165605095541E-10, -8.2585106488853522E-06
DataValue, -7.865, 500000, 3.17048E-14, 6.01591E-09, 1.0097070063694267E-10, -9.2301935708598531E-06
DataValue, -7.8500000000000005, 500000, 3.26775E-14, 1.28471E-09, 1.0406847133757962E-10, -1.0191314689490406E-05
DataValue, -7.835, 500000, 3.24233E-14, -3.08551E-09, 1.0325891719745222E-10, -1.1163161823248403E-05
DataValue, -7.82, 500000, 3.30189E-14, 1.14471E-09, 1.0515573248407642E-10, -1.2140105493630549E-05
DataValue, -7.8050000000000006, 500000, 3.2725899999999996E-14, -6.52343E-09, 1.0422261146496813E-10, -1.3121566480891672E-05
DataValue, -7.79, 500000, 3.37449E-14, -3.38712E-09, 1.0746783439490445E-10, -1.4113865445859863E-05
DataValue, -7.775, 500000, 2.95287E-14, 3.81642E-09, 9.404044585987261E-11, -1.505843550955411E-05
DataValue, -7.76, 500000, 3.19241E-14, -1.43513E-09, 1.0166910828025477E-10, -1.5975824044585991E-05
DataValue, -7.745, 500000, 3.33176E-14, 6.21021E-09, 1.0610700636942675E-10, -1.6949774582006354E-05
DataValue, -7.73, 500000, 3.42016E-14, 1.28055E-09, 1.0892229299363056E-10, -1.7957724422770663E-05
DataValue, -7.715, 500000, 3.16965E-14, -1.41465E-09, 1.0094426751592356E-10, -1.8941473925159235E-05
DataValue, -7.7, 500000, 3.30071E-14, 4.08519E-09, 1.0511815286624205E-10, -1.9907391520700613E-05
DataValue, -7.6850000000000005, 500000, 3.2071399999999997E-14, 5.04139E-09, 1.0213821656050954E-10, -2.0878905752388489E-05
DataValue, -7.67, 500000, 3.07996E-14, 2.89909E-09, 9.8087898089171979E-11, -2.1817465664808906E-05
DataValue, -7.655, 500000, 3.03361E-14, -4.07326E-09, 9.6611783439490447E-11, -2.2730120421974493E-05
DataValue, -7.6400000000000006, 500000, 3.36453E-14, 2.03705E-09, 1.0715063694267517E-10, -2.3685256767515874E-05
DataValue, -7.625, 500000, 3.40827E-14, 5.89023E-09, 1.085436305732484E-10, -2.4696323646496805E-05
DataValue, -7.61, 500000, 3.28669E-14, 2.90806E-10, 1.0467165605095541E-10, -2.5695770302547734E-05
DataValue, -7.595, 500000, 3.13099E-14, -4.4931E-09, 9.9713057324840765E-11, -2.6653823646496818E-05
DataValue, -7.58, 500000, 3.27037E-14, 4.62245E-09, 1.0415191082802548E-10, -2.7609440684713357E-05
DataValue, -7.565, 500000, 3.14192E-14, 2.0431E-09, 1.0006114649681527E-10, -2.8566689390923529E-05
DataValue, -7.55, 500000, 3.28716E-14, -5.70926E-09, 1.0468662420382164E-10, -2.95264445660828E-05
DataValue, -7.535, 500000, 2.9989E-14, -1.13191E-09, 9.5506369426751583E-11, -3.0464849223726092E-05
DataValue, -7.5200000000000005, 500000, 3.17285E-14, 1.74686E-10, 1.0104617834394905E-10, -3.1386189291401226E-05
DataValue, -7.505, 500000, 3.11793E-14, 3.83186E-09, 9.9297133757961779E-11, -3.232529856687897E-05
DataValue, -7.49, 500000, 3.01986E-14, 2.20532E-09, 9.6173885350318463E-11, -3.3241568968949011E-05
DataValue, -7.4750000000000005, 500000, 3.1045E-14, -1.83012E-09, 9.8869426751592352E-11, -3.41558344944267E-05
DataValue, -7.46, 500000, 3.29871E-14, 4.4942100000000004E-10, 1.0505445859872611E-10, -3.5111727707006351E-05
DataValue, -7.445, 500000, 3.10364E-14, -9.93609E-09, 9.88420382165605E-11, -3.6067492535827985E-05
DataValue, -7.43, 500000, 3.30498E-14, -1.6766E-09, 1.0525414012738853E-10, -3.7024193371815281E-05
DataValue, -7.415, 500000, 3.37714E-14, 9.63844E-10, 1.0755222929936306E-10, -3.8021723228503162E-05
DataValue, -7.4, 500000, 3.13941E-14, 2.93722E-09, 9.9981210191082793E-11, -3.8994536226114604E-05
DataValue, -7.385, 500000, 3.09756E-14, -1.33324E-09, 9.8648407643312109E-11, -3.992561255971337E-05
DataValue, -7.37, 500000, 3.03433E-14, -6.759E-10, 9.6634713375796172E-11, -4.0841002189490414E-05
DataValue, -7.355, 500000, 3.14247E-14, -8.37751E-10, 1.0007866242038215E-10, -4.1763096138534979E-05
DataValue, -7.34, 500000, 3.1842E-14, -1.03756E-09, 1.0140764331210191E-10, -4.2707563196656042E-05
DataValue, -7.325, 500000, 3.10319E-14, -3.59831E-09, 9.882770700636943E-11, -4.3646166401273852E-05
DataValue, -7.3100000000000005, 500000, 3.17602E-14, 2.7393900000000003E-10, 1.0114713375796176E-10, -4.4583548467356638E-05
DataValue, -7.295, 500000, 3.1508599999999996E-14, 5.34093E-09, 1.0034585987261144E-10, -4.5528046874999991E-05
DataValue, -7.28, 500000, 3.4405999999999996E-14, 8.82981E-09, 1.095732484076433E-10, -4.6512042695063655E-05
DataValue, -7.2650000000000006, 500000, 3.10189E-14, -4.61153E-09, 9.8786305732484067E-11, -4.7488728105095486E-05
DataValue, -7.25, 500000, 3.1664E-14, -4.7126E-09, 1.0084076433121019E-10, -4.8424479996019083E-05
DataValue, -7.235, 500000, 3.37756E-14, -7.02298E-09, 1.0756560509554139E-10, -4.9401384852706964E-05
DataValue, -7.22, 500000, 3.17283E-14, -7.78968E-10, 1.0104554140127387E-10, -5.0379249601910816E-05
DataValue, -7.205, 500000, 2.91989E-14, 2.2121E-10, 9.299012738853504E-11, -5.1288791799363029E-05
DataValue, -7.19, 500000, 3.40236E-14, -1.87794E-09, 1.0835541401273884E-10, -5.2232599024681479E-05
DataValue, -7.175, 500000, 3.27862E-14, 5.67522E-09, 1.0441464968152867E-10, -5.3229958698248393E-05
DataValue, -7.16, 500000, 2.90287E-14, 2.36739E-09, 9.244808917197451E-11, -5.4152752786624173E-05
DataValue, -7.1450000000000005, 500000, 3.4739E-14, 7.82381E-10, 1.1063375796178344E-10, -5.5104698945063644E-05
DataValue, -7.13, 500000, 3.26524E-14, 2.11923E-09, 1.0398853503184713E-10, -5.6110740943471329E-05
DataValue, -7.115, 500000, 3.3780099999999997E-14, 9.26863E-09, 1.0757993630573248E-10, -5.7102468152866208E-05
DataValue, -7.1000000000000005, 500000, 3.22098E-14, 2.65686E-09, 1.0257898089171974E-10, -5.8087588077229249E-05
DataValue, -7.085, 500000, 3.21023E-14, 2.61742E-09, 1.0223662420382165E-10, -5.9047661226114619E-05
DataValue, -7.07, 500000, 3.03147E-14, 1.0192E-08, 9.65436305732484E-11, -5.997944367038212E-05
DataValue, -7.055, 500000, 3.27716E-14, -1.25862E-09, 1.0436815286624202E-10, -6.0921217655254763E-05
DataValue, -7.04, 500000, 3.30232E-14, -6.10702E-09, 1.0516942675159235E-10, -6.1903425059713332E-05
DataValue, -7.025, 500000, 3.3422E-14, -4.91605E-09, 1.0643949044585986E-10, -6.289534185907638E-05
DataValue, -7.01, 500000, 3.04989E-14, -9.81544E-09, 9.7130254777070059E-11, -6.38495750398089E-05
DataValue, -6.995, 500000, 2.99136E-14, 5.9679100000000007E-10, 9.5266242038216558E-11, -6.4751433618630535E-05
DataValue, -6.98, 500000, 3.47133E-14, -6.28162E-10, 1.1055191082802546E-10, -6.5716206210191032E-05
DataValue, -6.965, 500000, 3.20373E-14, -3.81957E-09, 1.0202961783439491E-10, -6.6712682125796149E-05
DataValue, -6.95, 500000, 3.25891E-14, 1.88099E-09, 1.0378694267515924E-10, -6.7677447253184665E-05
DataValue, -6.9350000000000005, 500000, 3.21157E-14, 5.16048E-09, 1.0227929936305731E-10, -6.8643382762738781E-05
DataValue, -6.92, 500000, 3.35091E-14, -1.0121600000000001E-08, 1.0671687898089172E-10, -6.9623052348726083E-05
DataValue, -6.905, 500000, 3.04869E-14, -7.45117E-09, 9.7092038216560509E-11, -7.0578406648089118E-05
DataValue, -6.8900000000000006, 500000, 3.14192E-14, 2.16231E-09, 1.0006114649681527E-10, -7.1502562201433066E-05
DataValue, -6.875, 500000, 3.12858E-14, 1.56013E-10, 9.9636305732484069E-11, -7.2438644008757929E-05
DataValue, -6.86, 500000, 3.48746E-14, 1.08551E-08, 1.1106560509554139E-10, -7.3426309215764279E-05
DataValue, -6.845, 500000, 3.4904E-14, 2.98726E-09, 1.1115923566878979E-10, -7.4467988156847123E-05
DataValue, -6.83, 500000, 3.2019699999999996E-14, 1.24676E-09, 1.0197356687898087E-10, -7.5467048168789772E-05
DataValue, -6.815, 500000, 3.10253E-14, -4.5122E-09, 9.8806687898089171E-11, -7.6408205613057279E-05
DataValue, -6.8, 500000, 3.27142E-14, -3.2055E-09, 1.0418535031847134E-10, -7.735973079219743E-05
DataValue, -6.785, 500000, 3.35192E-14, 3.60696E-09, 1.0674904458598724E-10, -7.8348485768312052E-05
DataValue, -6.7700000000000005, 500000, 3.06232E-14, 5.38305E-09, 9.7526114649681512E-11, -7.9306025577229234E-05
DataValue, -6.755, 500000, 3.1388E-14, 3.73195E-09, 9.9961783439490428E-11, -8.0231750099522261E-05
DataValue, -6.74, 500000, 3.59617E-14, 8.60697E-09, 1.1452770700636943E-10, -8.1237169585987216E-05
DataValue, -6.7250000000000005, 500000, 2.90607E-14, 3.83753E-09, 9.2549999999999993E-11, -8.2207846337579548E-05
DataValue, -6.71, 500000, 3.2778199999999996E-14, -3.04987E-10, 1.0438917197452228E-10, -8.3130998706210151E-05
DataValue, -6.695, 500000, 3.37846E-14, 2.65258E-09, 1.0759426751592356E-10, -8.4124671078821591E-05
DataValue, -6.68, 500000, 3.15642E-14, 3.9367600000000005E-10, 1.0052292993630574E-10, -8.5100220441878966E-05
DataValue, -6.665, 500000, 3.25381E-14, 5.3011300000000007E-10, 1.0362452229299363E-10, -8.6057161624203773E-05
DataValue, -6.65, 500000, 3.43273E-14, -1.34234E-09, 1.0932261146496814E-10, -8.7055351313694186E-05
DataValue, -6.635, 500000, 3.22395E-14, -4.51548E-09, 1.0267356687898088E-10, -8.80490833996815E-05
DataValue, -6.62, 500000, 3.3651E-14, -1.4842400000000002E-10, 1.0716878980891718E-10, -8.9032719446656E-05
DataValue, -6.605, 500000, 3.3460599999999996E-14, -2.61151E-09, 1.0656242038216558E-10, -9.003458449442668E-05
DataValue, -6.59, 500000, 3.28415E-14, -1.4621700000000001E-10, 1.0459076433121019E-10, -9.1024365047770672E-05
DataValue, -6.575, 500000, 3.3332799999999996E-14, -7.28005E-09, 1.0615541401273884E-10, -9.2012237758757912E-05
DataValue, -6.5600000000000005, 500000, 3.41401E-14, 7.81727E-09, 1.0872643312101911E-10, -9.3019496417197386E-05
DataValue, -6.545, 500000, 3.35254E-14, 3.13011E-09, 1.0676878980891719E-10, -9.4029630274681489E-05
DataValue, -6.53, 500000, 3.41445E-14, 6.6480600000000007E-10, 1.087404458598726E-10, -9.503982981687893E-05
DataValue, -6.5150000000000006, 500000, 3.31705E-14, 3.49582E-10, 1.0563853503184712E-10, -9.604473128980885E-05
DataValue, -6.5, 500000, 3.24481E-14, -4.67499E-09, 1.0333789808917196E-10, -9.7024308320063651E-05
