
SetupTitle, HEMT Breakdown
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Mode, PLC
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, PLC
TestParameter, Measurement.Adc.HighResolution.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, Id_density, Ig_density
TestParameter, Function.User.Unit, A/mm, A/mm
TestParameter, Function.User.Definition, Id/0.06, abs(Ig)/0.06
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, Vd
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 200
TestParameter, Output.Graph.YAxis.Data, Id_density, Id_density, Ig_density
TestParameter, Output.Graph.YAxis.Scale, Log, Linear, Log
TestParameter, Output.Graph.YAxis.Bottom, 0, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1, 1, 1
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.List.Data, Vd, Id_density, Ig_density, Id, Ig, Vg
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 09/26/2018 14:51:49
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 3
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, #
MetaData, TestRecord.Remarks, #144_Noff_trigate_W20_S70_L700_q1b_6_breakdown
MetaData, TestRecord.LinkKey, c4b68660-8eb4-44c6-8684-77337bef1e81
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vd
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 1200
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Id_density, Id_density, Ig_density
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A/mm, A/mm, A/mm
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Linear, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-12, -2.5E-09, 1E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.001, 0.00017, 0.001
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.083333333333333329
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.083333333333333329
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.083333333333333329
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.083333333333333329
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.083333333333333329
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, Vd: [ 0 , 1.5 k] V / 751; Id: 10 uA	Vg: -5 V; Ig: 10 uA	Vs: COMMON
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vd, Id_density, Ig_density, Id, Ig, Vg
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A/mm, A/mm, A, A, V
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, HEMT Breakdown
Dimension1, 751, 751, 751, 751, 751, 751
Dimension2, 1, 1, 1, 1, 1, 1
DataName, Vg, Id, Vd, Ig, Id_density, Ig_density
DataValue, -5, -6.729999999999999E-11, 0, -1.8530000000000003E-12, -1.1216666666666666E-09, 3.0883333333333339E-11
DataValue, -5, -1.137E-11, 1.9995, -2.582E-12, -1.8950000000000002E-10, 4.3033333333333337E-11
DataValue, -5, 3.96E-11, 4.0005, -3.58E-12, 6.6E-10, 5.9666666666666667E-11
DataValue, -5, -6.3599999999999992E-11, 6, -2.7930000000000003E-12, -1.0599999999999999E-09, 4.655000000000001E-11
DataValue, -5, 1.269E-11, 7.9995, -3.6080000000000004E-12, 2.1150000000000002E-10, 6.0133333333333348E-11
DataValue, -5, 6.2699999999999988E-11, 10.0005, -2.97E-12, 1.0449999999999998E-09, 4.9500000000000004E-11
DataValue, -5, -2.0299999999999997E-11, 12, -3.213E-12, -3.383333333333333E-10, 5.3550000000000005E-11
DataValue, -5, -7.1599999999999991E-11, 13.999500000000001, -3.3200000000000004E-12, -1.1933333333333331E-09, 5.5333333333333343E-11
DataValue, -5, -3.47E-11, 16.0005, -3.7140000000000005E-12, -5.783333333333334E-10, 6.1900000000000014E-11
DataValue, -5, -3.8099999999999996E-11, 18, -3.2410000000000004E-12, -6.35E-10, 5.4016666666666673E-11
DataValue, -5, -2.351E-11, 19.9995, -2.8090000000000002E-12, -3.9183333333333338E-10, 4.6816666666666674E-11
DataValue, -5, -2.745E-11, 22.0005, -2.8840000000000002E-12, -4.575E-10, 4.806666666666667E-11
DataValue, -5, 6.9999999999999995E-13, 24, -3.844E-12, 1.1666666666666667E-11, 6.4066666666666673E-11
DataValue, -5, -5.3599999999999995E-11, 25.9995, -2.553E-12, -8.9333333333333325E-10, 4.2550000000000004E-11
DataValue, -5, 1.4399999999999998E-11, 28.0005, -4.249E-12, 2.4E-10, 7.0816666666666675E-11
DataValue, -5, 7.1899999999999992E-11, 30, -2.578E-12, 1.1983333333333332E-09, 4.296666666666667E-11
DataValue, -5, -2.842E-11, 31.9995, -3.6340000000000005E-12, -4.7366666666666669E-10, 6.0566666666666672E-11
DataValue, -5, -1.4499999999999998E-11, 34.0005, -4.144E-12, -2.4166666666666666E-10, 6.9066666666666669E-11
DataValue, -5, 1.2999999999999999E-11, 36, -3.729E-12, 2.1666666666666664E-10, 6.215E-11
DataValue, -5, -1.05E-11, 37.9995, -3.837E-12, -1.75E-10, 6.395E-11
DataValue, -5, -2.6799999999999997E-11, 40.0005, -4.225E-12, -4.4666666666666662E-10, 7.0416666666666669E-11
DataValue, -5, 1.6899999999999998E-11, 42, -4.012E-12, 2.8166666666666662E-10, 6.6866666666666679E-11
DataValue, -5, 2.218E-11, 43.9995, -3.712E-12, 3.6966666666666668E-10, 6.186666666666667E-11
DataValue, -5, 2.35E-12, 46.0005, -3.1180000000000002E-12, 3.9166666666666667E-11, 5.1966666666666671E-11
DataValue, -5, 6.2999999999999994E-12, 48, -4.4690000000000004E-12, 1.05E-10, 7.4483333333333342E-11
DataValue, -5, 5.97E-12, 49.9995, -3.817E-12, 9.95E-11, 6.3616666666666677E-11
DataValue, -5, -1.463E-11, 52.0005, -3.762E-12, -2.4383333333333332E-10, 6.2700000000000014E-11
DataValue, -5, 1.3E-12, 54, -4.485E-12, 2.1666666666666666E-11, 7.4750000000000013E-11
DataValue, -5, -9.31E-11, 55.999500000000005, -4.0140000000000005E-12, -1.5516666666666666E-09, 6.6900000000000009E-11
DataValue, -5, 3.025E-11, 58.0005, -4.246E-12, 5.0416666666666663E-10, 7.0766666666666673E-11
DataValue, -5, 2.036E-11, 60, -4.238E-12, 3.3933333333333335E-10, 7.0633333333333338E-11
DataValue, -5, -2.87E-11, 61.999500000000005, -4.438E-12, -4.7833333333333334E-10, 7.3966666666666672E-11
DataValue, -5, 3.66E-12, 64.0005, -5.1780000000000008E-12, 6.1000000000000009E-11, 8.6300000000000015E-11
DataValue, -5, -5.1E-12, 66, -4.801E-12, -8.5E-11, 8.001666666666668E-11
DataValue, -5, 3.099E-11, 67.9995, -5.246E-12, 5.165E-10, 8.7433333333333334E-11
DataValue, -5, -9.1E-12, 70.0005, -5.0390000000000006E-12, -1.5166666666666666E-10, 8.3983333333333348E-11
DataValue, -5, -2.148E-11, 72, -4.252E-12, -3.58E-10, 7.0866666666666665E-11
DataValue, -5, -5.8099999999999992E-11, 73.9995, -5.001E-12, -9.6833333333333319E-10, 8.335E-11
DataValue, -5, 5.14E-12, 76.0005, -4.7080000000000005E-12, 8.5666666666666681E-11, 7.8466666666666683E-11
DataValue, -5, 8.56E-12, 78, -4.8210000000000006E-12, 1.4266666666666669E-10, 8.0350000000000012E-11
DataValue, -5, -3.08E-11, 79.9995, -5.02E-12, -5.1333333333333332E-10, 8.3666666666666675E-11
DataValue, -5, 2.5399999999999998E-11, 82.0005, -5.24E-12, 4.2333333333333332E-10, 8.7333333333333342E-11
DataValue, -5, 1.6999999999999998E-12, 84, -5.295E-12, 2.8333333333333332E-11, 8.825E-11
DataValue, -5, -4.6E-12, 85.9995, -5.7730000000000005E-12, -7.666666666666666E-11, 9.6216666666666673E-11
DataValue, -5, -8.91E-11, 88.0005, -5.461E-12, -1.485E-09, 9.1016666666666681E-11
DataValue, -5, 2.058E-11, 90, -5.1890000000000006E-12, 3.4300000000000006E-10, 8.6483333333333353E-11
DataValue, -5, 3.637E-11, 91.9995, -5.14E-12, 6.0616666666666669E-10, 8.5666666666666681E-11
DataValue, -5, 2.201E-11, 94.0005, -5.275E-12, 3.6683333333333336E-10, 8.7916666666666673E-11
DataValue, -5, -2.23E-11, 96, -5.5670000000000008E-12, -3.7166666666666668E-10, 9.2783333333333346E-11
DataValue, -5, 6.3599999999999992E-11, 97.9995, -5.6590000000000008E-12, 1.0599999999999999E-09, 9.4316666666666685E-11
DataValue, -5, 9.8E-12, 100.0005, -5.58E-12, 1.6333333333333334E-10, 9.3E-11
DataValue, -5, 6.3499999999999988E-11, 102, -6.1560000000000008E-12, 1.0583333333333331E-09, 1.0260000000000001E-10
DataValue, -5, 6.71E-12, 103.9995, -5.926E-12, 1.1183333333333335E-10, 9.876666666666668E-11
DataValue, -5, 5E-13, 106.0005, -5.8470000000000004E-12, 8.3333333333333336E-12, 9.745000000000001E-11
DataValue, -5, 3.562E-11, 108, -6.276E-12, 5.9366666666666668E-10, 1.046E-10
DataValue, -5, 4.8E-12, 109.9995, -5.953E-12, 8E-11, 9.9216666666666676E-11
DataValue, -5, -2.28E-11, 112.0005, -5.792E-12, -3.8000000000000003E-10, 9.6533333333333346E-11
DataValue, -5, -3.6499999999999997E-11, 114, -5.6490000000000007E-12, -6.083333333333333E-10, 9.4150000000000019E-11
DataValue, -5, 1.5899999999999998E-11, 115.9995, -5.8730000000000005E-12, 2.6499999999999996E-10, 9.7883333333333347E-11
DataValue, -5, 3.899E-11, 118.0005, -6.8500000000000009E-12, 6.4983333333333331E-10, 1.1416666666666669E-10
DataValue, -5, -4.098E-11, 120, -6.161E-12, -6.83E-10, 1.0268333333333333E-10
DataValue, -5, -3.61E-11, 121.9995, -5.821E-12, -6.0166666666666666E-10, 9.7016666666666673E-11
DataValue, -5, 3.416E-11, 124.0005, -6.0440000000000005E-12, 5.6933333333333333E-10, 1.0073333333333334E-10
DataValue, -5, -2.3999999999999998E-11, 126, -6.547E-12, -3.9999999999999996E-10, 1.0911666666666668E-10
DataValue, -5, 1.777E-11, 127.9995, -6.2330000000000006E-12, 2.9616666666666668E-10, 1.0388333333333335E-10
DataValue, -5, -1.3E-12, 130.00050000000002, -6.5250000000000006E-12, -2.1666666666666666E-11, 1.0875000000000001E-10
DataValue, -5, -5.313E-11, 132, -6.1650000000000005E-12, -8.855000000000001E-10, 1.0275000000000001E-10
DataValue, -5, -2.7999999999999997E-11, 133.9995, -6.5140000000000007E-12, -4.6666666666666661E-10, 1.0856666666666669E-10
DataValue, -5, 6.3E-12, 136.00050000000002, -6.644E-12, 1.0500000000000001E-10, 1.1073333333333335E-10
DataValue, -5, -1.059E-11, 138, -5.6600000000000005E-12, -1.765E-10, 9.4333333333333344E-11
DataValue, -5, -2.322E-11, 139.9995, -4.806E-12, -3.87E-10, 8.0100000000000013E-11
DataValue, -5, 1.09E-11, 142.00050000000002, -5.5170000000000008E-12, 1.8166666666666666E-10, 9.1950000000000016E-11
DataValue, -5, -4.428E-11, 144, -6.721E-12, -7.38E-10, 1.1201666666666667E-10
DataValue, -5, 1.517E-11, 145.9995, -7.21E-12, 2.5283333333333334E-10, 1.2016666666666667E-10
DataValue, -5, 5.326E-11, 148.00050000000002, -7.1540000000000004E-12, 8.876666666666667E-10, 1.1923333333333336E-10
DataValue, -5, 8.18E-12, 150, -6.8210000000000009E-12, 1.3633333333333333E-10, 1.1368333333333335E-10
DataValue, -5, 1.4E-11, 151.9995, -6.6660000000000009E-12, 2.3333333333333335E-10, 1.1110000000000002E-10
DataValue, -5, 1.379E-11, 154.00050000000002, -6.5110000000000008E-12, 2.2983333333333334E-10, 1.0851666666666669E-10
DataValue, -5, 3.05E-12, 156, -6.986E-12, 5.0833333333333339E-11, 1.1643333333333335E-10
DataValue, -5, 6.992E-11, 157.9995, -6.9560000000000007E-12, 1.1653333333333335E-09, 1.1593333333333335E-10
DataValue, -5, 5.519E-11, 160.00050000000002, -7.0040000000000004E-12, 9.1983333333333331E-10, 1.1673333333333334E-10
DataValue, -5, 2.32E-11, 162, -6.8270000000000007E-12, 3.8666666666666673E-10, 1.1378333333333335E-10
DataValue, -5, 5.514E-11, 163.9995, -7.254E-12, 9.19E-10, 1.2090000000000002E-10
DataValue, -5, 4.02E-12, 166.00050000000002, -6.965E-12, 6.7E-11, 1.1608333333333335E-10
DataValue, -5, 3.018E-11, 168, -7.049E-12, 5.03E-10, 1.1748333333333334E-10
DataValue, -5, -1.933E-11, 169.9995, -7.12E-12, -3.2216666666666669E-10, 1.1866666666666667E-10
DataValue, -5, -1.1909999999999998E-10, 172.00050000000002, -7.356E-12, -1.9849999999999997E-09, 1.2260000000000002E-10
DataValue, -5, 6.983E-11, 174, -7.3830000000000012E-12, 1.1638333333333334E-09, 1.2305000000000003E-10
DataValue, -5, 3.2E-11, 175.9995, -7.608E-12, 5.3333333333333335E-10, 1.2680000000000002E-10
DataValue, -5, 2.276E-11, 178.00050000000002, -7.64E-12, 3.7933333333333337E-10, 1.2733333333333336E-10
DataValue, -5, -1.8299999999999998E-11, 180, -7.2800000000000013E-12, -3.05E-10, 1.2133333333333335E-10
DataValue, -5, -1.053E-11, 181.9995, -7.885E-12, -1.7550000000000001E-10, 1.3141666666666668E-10
DataValue, -5, -9.45E-11, 184.00050000000002, -7.613E-12, -1.575E-09, 1.2688333333333335E-10
DataValue, -5, -5.633E-11, 186, -7.5510000000000012E-12, -9.3883333333333345E-10, 1.2585000000000004E-10
DataValue, -5, -5.99E-11, 187.9995, -8.076E-12, -9.983333333333333E-10, 1.346E-10
DataValue, -5, 2.231E-11, 190.00050000000002, -8.8870000000000012E-12, 3.7183333333333334E-10, 1.4811666666666668E-10
DataValue, -5, -4E-12, 192, -8.0310000000000008E-12, -6.6666666666666669E-11, 1.3385E-10
DataValue, -5, -5.67E-11, 193.9995, -7.8190000000000013E-12, -9.4500000000000015E-10, 1.303166666666667E-10
DataValue, -5, 4.38E-11, 196.00050000000002, -8.3350000000000011E-12, 7.3000000000000006E-10, 1.3891666666666668E-10
DataValue, -5, 1.835E-11, 198, -8.082E-12, 3.0583333333333336E-10, 1.347E-10
DataValue, -5, 5.6779999999999997E-11, 199.9995, -7.7310000000000009E-12, 9.4633333333333327E-10, 1.2885000000000003E-10
DataValue, -5, 4.689E-11, 202.00050000000002, -7.7540000000000011E-12, 7.815E-10, 1.2923333333333335E-10
