
SetupTitle, HEMT Breakdown
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Mode, PLC
TestParameter, Measurement.Adc.HighSpeed.Coeff, 3
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, PLC
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, Id_density, Ig_density
TestParameter, Function.User.Unit, A/mm, A/mm
TestParameter, Function.User.Definition, Id/0.06, abs(Ig)/0.06
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, Vd
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 200
TestParameter, Output.Graph.YAxis.Data, Id_density, Id_density, Ig_density
TestParameter, Output.Graph.YAxis.Scale, Log, Linear, Log
TestParameter, Output.Graph.YAxis.Bottom, 0, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1, 1, 1
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.List.Data, Vd, Id_density, Ig_density, Id, Ig, Vg
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 09/26/2018 14:44:27
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 2
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, #
MetaData, TestRecord.Remarks, #144_Noff_trigate_W20_S70_L700_q1t_1_breakdown
MetaData, TestRecord.LinkKey, c907f7cb-3a35-4b4e-8b40-c4e22a1d4363
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 2
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 2
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vd
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 810
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Id_density, Id_density, Ig_density
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A/mm, A/mm, A/mm
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Linear, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-11, -1.7E-09, 1E-12
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1E-05, 3.1E-06, 1E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.12345679012345678
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.83333333333333337
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.12345679012345678
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.58333333333333337
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.12345679012345678
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.58333333333333337
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.12345679012345678
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.58333333333333337
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.12345679012345678
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.58333333333333337
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, Vd: [ 0 , 1.5 k] V / 1501; Id: 10 uA	Vg: -5 V; Ig: 10 uA	Vs: COMMON
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vd, Id_density, Ig_density, Id, Ig, Vg
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A/mm, A/mm, A, A, V
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, HEMT Breakdown
Dimension1, 1501, 1501, 1501, 1501, 1501, 1501
Dimension2, 1, 1, 1, 1, 1, 1
DataName, Vg, Id, Vd, Ig, Id_density, Ig_density
DataValue, -5, -6.1899999999999988E-11, 0, -2.0530000000000002E-12, -1.0316666666666665E-09, 3.4216666666666674E-11
DataValue, -5, -3.92E-12, 1.0005, -8.6400000000000005E-13, -6.533333333333334E-11, 1.4400000000000002E-11
DataValue, -5, 1.01E-11, 1.9995, -1.6890000000000002E-12, 1.6833333333333332E-10, 2.8150000000000004E-11
DataValue, -5, 4.92E-12, 3, -5.85E-13, 8.2E-11, 9.75E-12
DataValue, -5, 5.46E-11, 4.0005, -1.734E-12, 9.1E-10, 2.8900000000000002E-11
DataValue, -5, -4.4499999999999995E-11, 4.9995, -1.707E-12, -7.4166666666666659E-10, 2.8450000000000003E-11
DataValue, -5, 1.396E-11, 6, -6.8900000000000009E-13, 2.3266666666666667E-10, 1.1483333333333335E-11
DataValue, -5, -6E-14, 7.0005, -1.6100000000000002E-12, -1E-12, 2.6833333333333338E-11
DataValue, -5, -7.94E-12, 7.9995, -1.6050000000000001E-12, -1.3233333333333334E-10, 2.6750000000000005E-11
DataValue, -5, -7.9099999999999991E-11, 9, -1.1580000000000001E-12, -1.3183333333333332E-09, 1.9300000000000004E-11
DataValue, -5, -1.3499999999999999E-11, 10.0005, -9.0900000000000006E-13, -2.2499999999999997E-10, 1.515E-11
DataValue, -5, -6.7099999999999993E-11, 10.9995, -7.23E-13, -1.1183333333333333E-09, 1.2050000000000001E-11
DataValue, -5, 4.35E-11, 12, -5.13E-13, 7.25E-10, 8.55E-12
DataValue, -5, 2.44E-11, 13.0005, -1.0290000000000002E-12, 4.0666666666666671E-10, 1.7150000000000003E-11
DataValue, -5, 1.162E-11, 13.999500000000001, -6.170000000000001E-13, 1.9366666666666667E-10, 1.0283333333333336E-11
DataValue, -5, -4.0599999999999994E-11, 15, -9.32E-13, -6.766666666666666E-10, 1.5533333333333335E-11
DataValue, -5, -2.16E-11, 16.0005, -1.335E-12, -3.6E-10, 2.225E-11
DataValue, -5, 1.2899999999999999E-11, 16.9995, -1.742E-12, 2.1499999999999998E-10, 2.9033333333333334E-11
DataValue, -5, 4.7399999999999996E-12, 18, -9.3700000000000015E-13, 7.9E-11, 1.5616666666666668E-11
DataValue, -5, -6.59E-11, 19.0005, -1.7620000000000002E-12, -1.0983333333333334E-09, 2.9366666666666673E-11
DataValue, -5, 1.086E-11, 19.9995, -1.061E-12, 1.8100000000000002E-10, 1.7683333333333336E-11
DataValue, -5, -1.424E-11, 21, -1.5280000000000002E-12, -2.3733333333333334E-10, 2.5466666666666672E-11
DataValue, -5, -5.4799999999999994E-11, 22.0005, -1.3820000000000002E-12, -9.1333333333333328E-10, 2.3033333333333338E-11
DataValue, -5, 1.127E-11, 22.9995, -1.6200000000000002E-12, 1.8783333333333336E-10, 2.7000000000000004E-11
DataValue, -5, -6.4E-11, 24, -1.1310000000000001E-12, -1.0666666666666667E-09, 1.885E-11
DataValue, -5, -9.7099999999999993E-11, 25.0005, -1.3900000000000001E-12, -1.6183333333333332E-09, 2.3166666666666671E-11
DataValue, -5, -3.5999999999999996E-12, 25.9995, -1.5130000000000001E-12, -6E-11, 2.5216666666666669E-11
DataValue, -5, -7.49E-12, 27, -1.191E-12, -1.2483333333333334E-10, 1.985E-11
DataValue, -5, -6.1999999999999994E-12, 28.0005, -1.788E-12, -1.0333333333333333E-10, 2.98E-11
DataValue, -5, 4.9399999999999992E-11, 28.9995, -1.4920000000000001E-12, 8.2333333333333328E-10, 2.4866666666666669E-11
DataValue, -5, 1.48E-11, 30, -1.404E-12, 2.4666666666666669E-10, 2.34E-11
DataValue, -5, -6.729999999999999E-11, 31.000500000000002, -2.1240000000000002E-12, -1.1216666666666666E-09, 3.5400000000000008E-11
DataValue, -5, -6.4399999999999992E-11, 31.9995, -6.39E-13, -1.0733333333333331E-09, 1.065E-11
DataValue, -5, -7.5799999999999986E-11, 33, 9.0000000000000008E-14, -1.2633333333333331E-09, 1.5000000000000003E-12
DataValue, -5, -1.6E-11, 34.0005, -1.99E-13, -2.6666666666666668E-10, 3.316666666666667E-12
DataValue, -5, 3.02E-12, 34.9995, -1.7390000000000002E-12, 5.0333333333333334E-11, 2.8983333333333338E-11
DataValue, -5, -1.878E-11, 36, -2.5590000000000003E-12, -3.13E-10, 4.2650000000000009E-11
DataValue, -5, -9.5599999999999985E-11, 37.0005, -1.5680000000000002E-12, -1.5933333333333332E-09, 2.6133333333333336E-11
DataValue, -5, -1.3399999999999999E-11, 37.9995, -2.067E-12, -2.2333333333333331E-10, 3.445E-11
DataValue, -5, -2.96E-11, 39, -1.7680000000000001E-12, -4.9333333333333339E-10, 2.9466666666666671E-11
DataValue, -5, -8.3699999999999993E-11, 40.0005, -1.4760000000000002E-12, -1.3949999999999998E-09, 2.4600000000000004E-11
DataValue, -5, 4.33E-12, 40.9995, -1.6260000000000001E-12, 7.2166666666666676E-11, 2.7100000000000002E-11
DataValue, -5, 3.068E-11, 42, -1.6470000000000002E-12, 5.1133333333333333E-10, 2.7450000000000003E-11
DataValue, -5, 2.644E-11, 43.0005, -1.988E-12, 4.406666666666667E-10, 3.3133333333333338E-11
DataValue, -5, -4.12E-11, 43.9995, -2.134E-12, -6.8666666666666667E-10, 3.5566666666666668E-11
DataValue, -5, 3.851E-11, 45, -2.115E-12, 6.4183333333333334E-10, 3.525E-11
DataValue, -5, 4.76E-12, 46.0005, -2.0040000000000003E-12, 7.9333333333333331E-11, 3.3400000000000009E-11
DataValue, -5, -5.5199999999999994E-11, 46.9995, -2.01E-12, -9.1999999999999992E-10, 3.35E-11
DataValue, -5, -1.35E-11, 48, -1.843E-12, -2.2500000000000002E-10, 3.0716666666666673E-11
DataValue, -5, -1.68E-11, 49.0005, -2.1830000000000003E-12, -2.8E-10, 3.638333333333334E-11
DataValue, -5, 6.48E-12, 49.9995, -2.0790000000000003E-12, 1.08E-10, 3.4650000000000004E-11
DataValue, -5, -4.23E-11, 51, -2.6010000000000003E-12, -7.05E-10, 4.3350000000000004E-11
DataValue, -5, -3.378E-11, 52.0005, -2.393E-12, -5.63E-10, 3.9883333333333334E-11
DataValue, -5, -2.651E-11, 52.9995, -2.243E-12, -4.4183333333333336E-10, 3.7383333333333336E-11
DataValue, -5, 1.7099999999999998E-11, 54, -2.3960000000000003E-12, 2.85E-10, 3.9933333333333343E-11
DataValue, -5, -4.63E-12, 55.0005, -2.377E-12, -7.7166666666666672E-11, 3.9616666666666669E-11
DataValue, -5, 3.099E-11, 55.999500000000005, -2.378E-12, 5.165E-10, 3.9633333333333335E-11
DataValue, -5, -2.72E-11, 57, -1.846E-12, -4.5333333333333337E-10, 3.0766666666666669E-11
DataValue, -5, 3.6E-11, 58.0005, -2.389E-12, 6E-10, 3.9816666666666666E-11
DataValue, -5, 1.2299999999999999E-11, 58.999500000000005, -3.0350000000000003E-12, 2.05E-10, 5.058333333333334E-11
DataValue, -5, -4.5E-12, 60, -2.566E-12, -7.5E-11, 4.2766666666666673E-11
DataValue, -5, 1.413E-11, 61.0005, -2.532E-12, 2.355E-10, 4.22E-11
DataValue, -5, 2.751E-11, 61.999500000000005, -2.4590000000000003E-12, 4.585E-10, 4.0983333333333342E-11
DataValue, -5, -3.95E-11, 63, -2.5930000000000004E-12, -6.5833333333333333E-10, 4.3216666666666675E-11
DataValue, -5, -2.3899999999999996E-11, 64.0005, -2.637E-12, -3.983333333333333E-10, 4.3950000000000007E-11
DataValue, -5, -7.0499999999999989E-11, 64.9995, -2.251E-12, -1.1749999999999998E-09, 3.7516666666666665E-11
DataValue, -5, -5.1299999999999993E-11, 66, -2.29E-12, -8.5499999999999994E-10, 3.8166666666666671E-11
DataValue, -5, 5.8999999999999995E-12, 67.0005, -2.4160000000000002E-12, 9.833333333333333E-11, 4.0266666666666668E-11
DataValue, -5, -9.1E-11, 67.9995, -2.624E-12, -1.5166666666666666E-09, 4.3733333333333339E-11
DataValue, -5, -3.2699999999999994E-11, 69, -2.7380000000000002E-12, -5.4499999999999988E-10, 4.563333333333334E-11
DataValue, -5, -9.8E-13, 70.0005, -2.598E-12, -1.6333333333333335E-11, 4.33E-11
DataValue, -5, -2.517E-11, 70.9995, -2.5880000000000003E-12, -4.195E-10, 4.3133333333333342E-11
DataValue, -5, 3.25E-11, 72, -2.428E-12, 5.4166666666666666E-10, 4.0466666666666672E-11
DataValue, -5, 4.354E-11, 73.0005, -2.5250000000000002E-12, 7.2566666666666664E-10, 4.2083333333333337E-11
DataValue, -5, 1.46E-12, 73.9995, -2.683E-12, 2.4333333333333333E-11, 4.471666666666667E-11
DataValue, -5, 2.306E-11, 75, -2.59E-12, 3.8433333333333335E-10, 4.3166666666666666E-11
DataValue, -5, 2.5399999999999998E-11, 76.0005, -2.715E-12, 4.2333333333333332E-10, 4.5250000000000005E-11
DataValue, -5, 6.44E-12, 76.9995, -2.733E-12, 1.0733333333333334E-10, 4.5550000000000007E-11
DataValue, -5, 4.6E-12, 78, -2.59E-12, 7.666666666666666E-11, 4.3166666666666666E-11
DataValue, -5, -5.3199999999999995E-11, 79.0005, -2.6350000000000004E-12, -8.866666666666666E-10, 4.3916666666666677E-11
DataValue, -5, -3.4999999999999996E-12, 79.9995, -2.9610000000000004E-12, -5.8333333333333326E-11, 4.9350000000000009E-11
DataValue, -5, 1.4E-12, 81, -2.845E-12, 2.3333333333333337E-11, 4.7416666666666671E-11
DataValue, -5, -1.245E-11, 82.0005, -2.979E-12, -2.075E-10, 4.9650000000000004E-11
DataValue, -5, -6.4399999999999992E-11, 82.9995, -3.1020000000000003E-12, -1.0733333333333331E-09, 5.1700000000000006E-11
DataValue, -5, -5.2E-12, 84, -3.0280000000000004E-12, -8.6666666666666665E-11, 5.0466666666666676E-11
DataValue, -5, -8.28E-12, 85.0005, -3.321E-12, -1.38E-10, 5.535E-11
DataValue, -5, 2.29E-12, 85.9995, -2.9050000000000002E-12, 3.8166666666666671E-11, 4.8416666666666674E-11
DataValue, -5, -2.1099999999999997E-11, 87, -3.4350000000000002E-12, -3.5166666666666664E-10, 5.725E-11
DataValue, -5, 4.2E-11, 88.0005, -2.5250000000000002E-12, 7E-10, 4.2083333333333337E-11
DataValue, -5, 1.088E-11, 88.9995, -3.2690000000000003E-12, 1.8133333333333335E-10, 5.448333333333334E-11
DataValue, -5, 2.3399999999999998E-11, 90, -3.4790000000000004E-12, 3.9E-10, 5.7983333333333341E-11
DataValue, -5, -7.4E-12, 91.0005, -3.8560000000000005E-12, -1.2333333333333335E-10, 6.4266666666666683E-11
DataValue, -5, -3.5899999999999994E-11, 91.9995, -3.4610000000000003E-12, -5.9833333333333323E-10, 5.768333333333334E-11
DataValue, -5, 2.557E-11, 93, -3.3450000000000004E-12, 4.2616666666666664E-10, 5.5750000000000008E-11
DataValue, -5, 2.351E-11, 94.0005, -3.744E-12, 3.9183333333333338E-10, 6.2400000000000012E-11
DataValue, -5, -2.04E-11, 94.9995, -3.2100000000000003E-12, -3.4E-10, 5.3500000000000009E-11
DataValue, -5, 1.551E-11, 96, -3.757E-12, 2.585E-10, 6.2616666666666668E-11
DataValue, -5, -8.7E-12, 97.0005, -3.4280000000000003E-12, -1.45E-10, 5.7133333333333339E-11
DataValue, -5, 1.028E-11, 97.9995, -3.359E-12, 1.7133333333333336E-10, 5.5983333333333335E-11
DataValue, -5, -3.18E-12, 99, -3.9530000000000006E-12, -5.3000000000000004E-11, 6.5883333333333341E-11
DataValue, -5, 2.474E-11, 100.0005, -3.359E-12, 4.1233333333333336E-10, 5.5983333333333335E-11
