
SetupTitle, HEMT Breakdown
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Mode, PLC
TestParameter, Measurement.Adc.HighSpeed.Coeff, 2
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, PLC
TestParameter, Measurement.Adc.HighResolution.Coeff, 2
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, Id_density, Ig_density
TestParameter, Function.User.Unit, A/mm, A/mm
TestParameter, Function.User.Definition, Id/0.1, abs(Ig)/0.1
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, Vd
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 200
TestParameter, Output.Graph.YAxis.Data, Id_density, Id_density, Ig_density
TestParameter, Output.Graph.YAxis.Scale, Log, Linear, Log
TestParameter, Output.Graph.YAxis.Bottom, 0, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1, 1, 1
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.List.Data, Vd, Id_density, Ig_density, Id, Ig, Vg
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 10/26/2018 14:48:06
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 2
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, #
MetaData, TestRecord.Remarks, Breakdown_Lgd10_2FP_dummy
MetaData, TestRecord.LinkKey, 65e37742-78c6-45e4-b3de-99c9087a4073
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vd
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 870
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Id_density, Id_density, Ig_density
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A/mm, A/mm, A/mm
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Linear, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-09, -5E-12, 1E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.001, 0.00011, 1E-06
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.11494252873563218
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.25
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.11494252873563218
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.25
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.11494252873563218
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.25
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.11494252873563218
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.25
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.11494252873563218
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.25
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, Vd: [ 0 , 1.0000005 k] V / 501; Id: 10 uA	Vg: -10 V; Ig: 10 uA	Vs: COMMON
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vd, Id_density, Ig_density, Id, Ig, Vg
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A/mm, A/mm, A, A, V
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, HEMT Breakdown
Dimension1, 501, 501, 501, 501, 501, 501
Dimension2, 1, 1, 1, 1, 1, 1
DataName, Vg, Id, Vd, Ig, Id_density, Ig_density
DataValue, -10, -5E-13, 0, -1.0849000000000001E-11, -5E-12, 1.0849E-10
DataValue, -10, 2.0779999999999997E-10, 1.9995, -7.8380000000000011E-12, 2.0779999999999996E-09, 7.838E-11
DataValue, -10, 3.0938E-10, 4.0005, -1.1429E-11, 3.0938000000000002E-09, 1.1429E-10
DataValue, -10, 4.692E-10, 6, -8.1870000000000014E-12, 4.692E-09, 8.187000000000001E-11
DataValue, -10, 5.6299999999999992E-10, 7.9995, -1.0177E-11, 5.629999999999999E-09, 1.0177E-10
DataValue, -10, 7.1399E-10, 10.0005, -7.2220000000000005E-12, 7.1399E-09, 7.222E-11
DataValue, -10, 9.5139E-10, 12, -1.0172000000000002E-11, 9.5139E-09, 1.0172000000000001E-10
DataValue, -10, 1.0888999999999998E-09, 13.999500000000001, -7.1010000000000005E-12, 1.0888999999999997E-08, 7.101E-11
DataValue, -10, 1.21029E-09, 16.0005, -1.1035E-11, 1.2102899999999999E-08, 1.1035E-10
DataValue, -10, 1.34416E-09, 18, -7.433E-12, 1.34416E-08, 7.433E-11
DataValue, -10, 1.5108999999999998E-09, 19.9995, -1.1273E-11, 1.5108999999999997E-08, 1.1273E-10
DataValue, -10, 1.59709E-09, 22.0005, -7.788E-12, 1.59709E-08, 7.788E-11
DataValue, -10, 1.7010999999999998E-09, 24, -1.0062000000000001E-11, 1.7010999999999996E-08, 1.0062000000000001E-10
DataValue, -10, 1.97941E-09, 25.9995, -6.3640000000000008E-12, 1.9794099999999997E-08, 6.364E-11
DataValue, -10, 2.06799E-09, 28.0005, -1.0494000000000001E-11, 2.06799E-08, 1.0494E-10
DataValue, -10, 2.0901999999999997E-09, 30, -6.7670000000000005E-12, 2.0901999999999994E-08, 6.767E-11
DataValue, -10, 2.3514999999999996E-09, 31.9995, -1.1505000000000002E-11, 2.3514999999999996E-08, 1.1505E-10
DataValue, -10, 2.3847E-09, 34.0005, -9.8880000000000015E-12, 2.3847E-08, 9.8880000000000012E-11
DataValue, -10, 2.5404999999999997E-09, 36, -8.636E-12, 2.5404999999999995E-08, 8.636E-11
DataValue, -10, 2.6065999999999997E-09, 37.9995, -1.1822E-11, 2.6065999999999997E-08, 1.1822E-10
DataValue, -10, 2.8709999999999997E-09, 40.0005, -1.0185000000000002E-11, 2.8709999999999997E-08, 1.0185000000000002E-10
DataValue, -10, 2.9484E-09, 42, -9.65E-12, 2.9483999999999998E-08, 9.65E-11
DataValue, -10, 3.1334999999999996E-09, 43.9995, -1.2536E-11, 3.1334999999999996E-08, 1.2536E-10
DataValue, -10, 3.2823999999999997E-09, 46.0005, -1.0113000000000001E-11, 3.2823999999999997E-08, 1.0113E-10
DataValue, -10, 3.3516999999999995E-09, 48, -1.0698000000000002E-11, 3.3516999999999995E-08, 1.0698000000000002E-10
DataValue, -10, 3.5432999999999995E-09, 49.9995, -1.3014000000000001E-11, 3.543299999999999E-08, 1.3014E-10
DataValue, -10, 3.6616E-09, 52.0005, -1.1969000000000001E-11, 3.6615999999999995E-08, 1.1969E-10
DataValue, -10, 3.8230999999999993E-09, 54, -1.0538E-11, 3.8230999999999993E-08, 1.0538E-10
DataValue, -10, 3.9077E-09, 55.999500000000005, -1.3088E-11, 3.9076999999999993E-08, 1.3088E-10
DataValue, -10, 4.1885999999999994E-09, 58.0005, -1.2773000000000001E-11, 4.1885999999999989E-08, 1.2773E-10
DataValue, -10, 4.2667E-09, 60, -1.1467E-11, 4.2666999999999994E-08, 1.1467E-10
DataValue, -10, 4.4119E-09, 61.999500000000005, -1.3791E-11, 4.4118999999999993E-08, 1.3791E-10
DataValue, -10, 4.6331E-09, 64.0005, -1.3281E-11, 4.6330999999999993E-08, 1.3281E-10
DataValue, -10, 4.656E-09, 66, -1.2205000000000001E-11, 4.6559999999999995E-08, 1.2205E-10
DataValue, -10, 4.9193E-09, 67.9995, -1.3058E-11, 4.9192999999999996E-08, 1.3058E-10
DataValue, -10, 5.0012999999999993E-09, 70.0005, -1.4565E-11, 5.0012999999999993E-08, 1.4564999999999998E-10
DataValue, -10, 5.2107E-09, 72, -1.2403E-11, 5.2107E-08, 1.2402999999999998E-10
DataValue, -10, 5.3423E-09, 73.9995, -1.3473000000000001E-11, 5.3422999999999995E-08, 1.3473E-10
DataValue, -10, 5.5002E-09, 76.0005, -1.5474E-11, 5.5001999999999992E-08, 1.5474E-10
DataValue, -10, 5.7408999999999995E-09, 78, -1.2958E-11, 5.7408999999999995E-08, 1.2958E-10
DataValue, -10, 5.8022E-09, 79.9995, -1.3774000000000002E-11, 5.8021999999999995E-08, 1.3774E-10
DataValue, -10, 5.9750999999999994E-09, 82.0005, -1.5014E-11, 5.975099999999999E-08, 1.5013999999999999E-10
DataValue, -10, 6.1737999999999995E-09, 84, -1.3880000000000001E-11, 6.1738E-08, 1.388E-10
DataValue, -10, 6.350199999999999E-09, 85.9995, -1.3908000000000001E-11, 6.3501999999999982E-08, 1.3908E-10
DataValue, -10, 6.522599999999999E-09, 88.0005, -1.5727E-11, 6.5225999999999991E-08, 1.5727E-10
DataValue, -10, 6.5976E-09, 90, -1.4373000000000001E-11, 6.5976E-08, 1.4373E-10
DataValue, -10, 6.7655999999999991E-09, 91.9995, -1.4558E-11, 6.7655999999999981E-08, 1.4558E-10
DataValue, -10, 6.9808999999999993E-09, 94.0005, -1.6065E-11, 6.9808999999999987E-08, 1.6065E-10
DataValue, -10, 7.1273999999999992E-09, 96, -1.4191E-11, 7.1274E-08, 1.4191E-10
DataValue, -10, 7.3517999999999994E-09, 97.9995, -1.5714000000000002E-11, 7.3517999999999984E-08, 1.5714E-10
DataValue, -10, 7.5202E-09, 100.0005, -1.5541E-11, 7.5201999999999987E-08, 1.5541E-10
DataValue, -10, 7.7012E-09, 102, -1.4796E-11, 7.7011999999999988E-08, 1.4796E-10
DataValue, -10, 7.8070999999999988E-09, 103.9995, -1.6125000000000002E-11, 7.8070999999999985E-08, 1.6125E-10
DataValue, -10, 7.9801E-09, 106.0005, -1.4182E-11, 7.9800999999999988E-08, 1.4182E-10
DataValue, -10, 8.224199999999999E-09, 108, -1.6245E-11, 8.224199999999999E-08, 1.6245E-10
DataValue, -10, 8.3048E-09, 109.9995, -1.5588E-11, 8.304799999999999E-08, 1.5587999999999998E-10
DataValue, -10, 8.500899999999999E-09, 112.0005, -1.5434E-11, 8.500899999999999E-08, 1.5434E-10
DataValue, -10, 8.719099999999999E-09, 114, -1.5335E-11, 8.719099999999999E-08, 1.5335E-10
DataValue, -10, 8.8794E-09, 115.9995, -1.5042E-11, 8.8794E-08, 1.5042E-10
DataValue, -10, 9.0206999999999988E-09, 118.0005, -1.6469E-11, 9.0206999999999982E-08, 1.6469E-10
DataValue, -10, 9.1636999999999989E-09, 120, -1.5289E-11, 9.1636999999999989E-08, 1.5289E-10
DataValue, -10, 9.3754999999999985E-09, 121.9995, -1.6206000000000003E-11, 9.3754999999999982E-08, 1.6206E-10
DataValue, -10, 9.5687999999999986E-09, 124.0005, -1.4353E-11, 9.5687999999999976E-08, 1.4353E-10
DataValue, -10, 9.6863E-09, 126, -1.562E-11, 9.6862999999999985E-08, 1.562E-10
DataValue, -10, 9.874599999999999E-09, 127.9995, -1.4259E-11, 9.874599999999999E-08, 1.4259E-10
DataValue, -10, 1.0104399999999999E-08, 130.00050000000002, -1.6227000000000002E-11, 1.0104399999999999E-07, 1.6227E-10
DataValue, -10, 1.0192099999999998E-08, 132, -1.5133E-11, 1.0192099999999998E-07, 1.5132999999999998E-10
DataValue, -10, 1.0480399999999999E-08, 133.9995, -1.63E-11, 1.0480399999999998E-07, 1.63E-10
DataValue, -10, 1.0600299999999999E-08, 136.00050000000002, -1.4995000000000002E-11, 1.0600299999999999E-07, 1.4995E-10
DataValue, -10, 1.0743999999999999E-08, 138, -1.6612000000000002E-11, 1.0743999999999998E-07, 1.6612000000000002E-10
DataValue, -10, 1.1024799999999999E-08, 139.9995, -1.5233000000000002E-11, 1.1024799999999998E-07, 1.5233E-10
DataValue, -10, 1.11431E-08, 142.00050000000002, -1.5968E-11, 1.1143099999999999E-07, 1.5967999999999999E-10
DataValue, -10, 1.1281699999999998E-08, 144, -1.5339E-11, 1.1281699999999998E-07, 1.5339E-10
DataValue, -10, 1.15653E-08, 145.9995, -1.5288000000000002E-11, 1.1565299999999998E-07, 1.5288000000000002E-10
DataValue, -10, 1.17389E-08, 148.00050000000002, -1.5809000000000003E-11, 1.1738899999999999E-07, 1.5809000000000002E-10
DataValue, -10, 1.1966499999999998E-08, 150, -1.4783000000000003E-11, 1.1966499999999998E-07, 1.4783000000000002E-10
DataValue, -10, 1.2050299999999998E-08, 151.9995, -1.5835000000000003E-11, 1.2050299999999998E-07, 1.5835000000000003E-10
DataValue, -10, 1.2295399999999999E-08, 154.00050000000002, -1.4995000000000002E-11, 1.2295399999999998E-07, 1.4995E-10
DataValue, -10, 1.2509799999999998E-08, 156, -1.5601000000000002E-11, 1.2509799999999997E-07, 1.5601E-10
DataValue, -10, 1.2792599999999999E-08, 157.9995, -1.5608E-11, 1.2792599999999998E-07, 1.5608E-10
DataValue, -10, 1.3076999999999999E-08, 160.00050000000002, -1.4562E-11, 1.3076999999999997E-07, 1.4561999999999998E-10
DataValue, -10, 1.32261E-08, 162, -1.58E-11, 1.32261E-07, 1.58E-10
DataValue, -10, 1.3439799999999999E-08, 163.9995, -1.5308000000000002E-11, 1.3439799999999998E-07, 1.5308E-10
DataValue, -10, 1.3632599999999999E-08, 166.00050000000002, -1.4712E-11, 1.3632599999999997E-07, 1.4712E-10
DataValue, -10, 1.3881599999999998E-08, 168, -1.5982E-11, 1.3881599999999996E-07, 1.5982E-10
DataValue, -10, 1.4183999999999998E-08, 169.9995, -1.5128000000000003E-11, 1.4183999999999998E-07, 1.5128000000000002E-10
DataValue, -10, 1.43574E-08, 172.00050000000002, -1.4628E-11, 1.4357399999999999E-07, 1.4628E-10
DataValue, -10, 1.4509899999999999E-08, 174, -1.5364E-11, 1.4509899999999997E-07, 1.5364E-10
DataValue, -10, 1.4786699999999999E-08, 175.9995, -1.4936E-11, 1.4786699999999998E-07, 1.4936E-10
DataValue, -10, 1.50254E-08, 178.00050000000002, -1.4899000000000003E-11, 1.50254E-07, 1.4899000000000002E-10
DataValue, -10, 1.52964E-08, 180, -1.4812000000000003E-11, 1.5296399999999997E-07, 1.4812000000000003E-10
DataValue, -10, 1.55717E-08, 181.9995, -1.4857E-11, 1.55717E-07, 1.4857E-10
DataValue, -10, 1.58337E-08, 184.00050000000002, -1.4309000000000001E-11, 1.5833699999999997E-07, 1.4309E-10
DataValue, -10, 1.60713E-08, 186, -1.4662000000000002E-11, 1.6071299999999997E-07, 1.4662E-10
DataValue, -10, 1.62963E-08, 187.9995, -1.4911000000000002E-11, 1.6296299999999998E-07, 1.4911000000000002E-10
DataValue, -10, 1.6674299999999997E-08, 190.00050000000002, -1.4728000000000003E-11, 1.6674299999999997E-07, 1.4728E-10
DataValue, -10, 1.69068E-08, 192, -1.47E-11, 1.69068E-07, 1.47E-10
DataValue, -10, 1.7183699999999997E-08, 193.9995, -1.4528000000000001E-11, 1.7183699999999995E-07, 1.4528000000000001E-10
DataValue, -10, 1.7533399999999997E-08, 196.00050000000002, -1.5210000000000002E-11, 1.7533399999999997E-07, 1.521E-10
DataValue, -10, 1.7840999999999997E-08, 198, -1.4325000000000001E-11, 1.7840999999999997E-07, 1.4325E-10
DataValue, -10, 1.80932E-08, 199.9995, -1.3874000000000002E-11, 1.80932E-07, 1.3874E-10
DataValue, -10, 1.83614E-08, 202.00050000000002, -1.4814E-11, 1.83614E-07, 1.4814E-10
