
SetupTitle, HEMT Breakdown
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Mode, PLC
TestParameter, Measurement.Adc.HighSpeed.Coeff, 2
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, PLC
TestParameter, Measurement.Adc.HighResolution.Coeff, 2
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, Id_density, Ig_density
TestParameter, Function.User.Unit, A/mm, A/mm
TestParameter, Function.User.Definition, Id/0.1, abs(Ig)/0.1
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, Vd
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 200
TestParameter, Output.Graph.YAxis.Data, Id_density, Id_density, Ig_density
TestParameter, Output.Graph.YAxis.Scale, Log, Linear, Log
TestParameter, Output.Graph.YAxis.Bottom, 0, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1, 1, 1
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.List.Data, Vd, Id_density, Ig_density, Id, Ig, Vg
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 10/26/2018 14:56:34
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 5
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, #
MetaData, TestRecord.Remarks, Breakdown_Lgd15_dummy
MetaData, TestRecord.LinkKey, 4c213177-26c3-4a51-b9ed-abec8b725721
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vd
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 750
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Id_density, Id_density, Ig_density
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A/mm, A/mm, A/mm
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Linear, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-10, -1.2E-10, 1E-10
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.001, 0.00011, 1E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.13333333333333333
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.35714285714285715
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.13333333333333333
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.35714285714285715
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.13333333333333333
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.35714285714285715
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.13333333333333333
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.35714285714285715
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.13333333333333333
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.35714285714285715
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, Vd: [ 0 , 1.0000005 k] V / 501; Id: 10 uA	Vg: -10 V; Ig: 10 uA	Vs: COMMON
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vd, Id_density, Ig_density, Id, Ig, Vg
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A/mm, A/mm, A, A, V
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, HEMT Breakdown
Dimension1, 501, 501, 501, 501, 501, 501
Dimension2, 1, 1, 1, 1, 1, 1
DataName, Vg, Id, Vd, Ig, Id_density, Ig_density
DataValue, -10, -1.1799999999999999E-11, 0, -1.1404000000000001E-11, -1.1799999999999998E-10, 1.1404E-10
DataValue, -10, 2.329E-11, 1.9995, -1.5835000000000003E-11, 2.329E-10, 1.5835000000000003E-10
DataValue, -10, 5.057E-11, 4.0005, -1.1493E-11, 5.0569999999999992E-10, 1.1493E-10
DataValue, -10, 1.7249999999999997E-10, 6, -1.3233E-11, 1.7249999999999997E-09, 1.3233E-10
DataValue, -10, 1.5454E-10, 7.9995, -1.0646000000000001E-11, 1.5453999999999999E-09, 1.0646000000000001E-10
DataValue, -10, 1.687E-10, 10.0005, -1.3773000000000001E-11, 1.6869999999999999E-09, 1.3773E-10
DataValue, -10, 3.5139999999999994E-10, 12, -1.2927000000000001E-11, 3.5139999999999992E-09, 1.2927E-10
DataValue, -10, 2.6869999999999996E-10, 13.999500000000001, -1.3794E-11, 2.6869999999999995E-09, 1.3794E-10
DataValue, -10, 4.3599999999999994E-10, 16.0005, -1.4094E-11, 4.359999999999999E-09, 1.4094E-10
DataValue, -10, 5.1964E-10, 18, -1.2797E-11, 5.1963999999999991E-09, 1.2797E-10
DataValue, -10, 6.6819999999999993E-10, 19.9995, -1.6018000000000002E-11, 6.6819999999999991E-09, 1.6018E-10
DataValue, -10, 5.645E-10, 22.0005, -1.4727E-11, 5.6449999999999994E-09, 1.4727E-10
DataValue, -10, 7.213E-10, 24, -1.739E-11, 7.213E-09, 1.739E-10
DataValue, -10, 8.4885E-10, 25.9995, -1.7164E-11, 8.4885E-09, 1.7164E-10
DataValue, -10, 9.4686E-10, 28.0005, -2.1789E-11, 9.4685999999999985E-09, 2.1789E-10
DataValue, -10, 1.0085E-09, 30, -1.8449000000000003E-11, 1.0084999999999999E-08, 1.8449000000000003E-10
DataValue, -10, 9.9329999999999987E-10, 31.9995, -2.1405000000000003E-11, 9.9329999999999987E-09, 2.1405000000000003E-10
DataValue, -10, 1.13561E-09, 34.0005, -2.1646000000000002E-11, 1.13561E-08, 2.1646000000000002E-10
DataValue, -10, 1.156E-09, 36, -2.4663000000000002E-11, 1.1559999999999999E-08, 2.4663E-10
DataValue, -10, 1.3147999999999998E-09, 37.9995, -2.7104E-11, 1.3147999999999998E-08, 2.7104E-10
DataValue, -10, 1.39829E-09, 40.0005, -2.5E-11, 1.3982899999999998E-08, 2.5E-10
DataValue, -10, 1.3738999999999998E-09, 42, -2.7534000000000003E-11, 1.3738999999999997E-08, 2.7534E-10
DataValue, -10, 1.4669999999999998E-09, 43.9995, -3.0315E-11, 1.4669999999999997E-08, 3.0315E-10
DataValue, -10, 1.5685E-09, 46.0005, -3.495E-11, 1.5684999999999998E-08, 3.495E-10
DataValue, -10, 1.65218E-09, 48, -3.3413000000000004E-11, 1.65218E-08, 3.3413E-10
DataValue, -10, 1.7142999999999998E-09, 49.9995, -3.6430000000000004E-11, 1.7142999999999997E-08, 3.643E-10
DataValue, -10, 1.7964999999999997E-09, 52.0005, -3.8366000000000004E-11, 1.7964999999999996E-08, 3.8366E-10
DataValue, -10, 1.8422999999999997E-09, 54, -3.9641E-11, 1.8422999999999996E-08, 3.9641E-10
DataValue, -10, 2.10417E-09, 55.999500000000005, -4.6951000000000005E-11, 2.10417E-08, 4.6951000000000007E-10
DataValue, -10, 2.0820999999999997E-09, 58.0005, -5.0670000000000004E-11, 2.0820999999999995E-08, 5.067E-10
DataValue, -10, 2.1158999999999997E-09, 60, -5.5556000000000004E-11, 2.1158999999999994E-08, 5.5556E-10
DataValue, -10, 2.2167999999999996E-09, 61.999500000000005, -6.7089E-11, 2.2167999999999994E-08, 6.7088999999999994E-10
DataValue, -10, 2.3871999999999998E-09, 64.0005, -7.428E-11, 2.3871999999999997E-08, 7.428E-10
DataValue, -10, 2.4316999999999998E-09, 66, -7.5412E-11, 2.4316999999999995E-08, 7.5412E-10
DataValue, -10, 2.62294E-09, 67.9995, -7.426300000000001E-11, 2.6229399999999998E-08, 7.4263E-10
DataValue, -10, 2.77421E-09, 70.0005, -8.7665E-11, 2.77421E-08, 8.7665E-10
DataValue, -10, 2.7786E-09, 72, -8.9624E-11, 2.7785999999999998E-08, 8.9624E-10
DataValue, -10, 2.8223999999999997E-09, 73.9995, -8.7551E-11, 2.8223999999999995E-08, 8.7551E-10
DataValue, -10, 2.8107E-09, 76.0005, -9.0927E-11, 2.8106999999999998E-08, 9.0927E-10
DataValue, -10, 2.9732999999999996E-09, 78, -9.9652E-11, 2.9732999999999996E-08, 9.9652E-10
DataValue, -10, 2.9408999999999996E-09, 79.9995, -1.0376600000000001E-10, 2.9408999999999996E-08, 1.0376600000000001E-09
DataValue, -10, 3.0755999999999996E-09, 82.0005, -1.01273E-10, 3.0755999999999994E-08, 1.0127299999999999E-09
DataValue, -10, 3.1296999999999996E-09, 84, -1.0188000000000001E-10, 3.1296999999999992E-08, 1.0188E-09
DataValue, -10, 3.3479999999999996E-09, 85.9995, -1.14253E-10, 3.3479999999999993E-08, 1.14253E-09
DataValue, -10, 3.3659999999999998E-09, 88.0005, -1.2568800000000002E-10, 3.366E-08, 1.2568800000000001E-09
DataValue, -10, 3.4237999999999997E-09, 90, -1.18659E-10, 3.4237999999999992E-08, 1.18659E-09
DataValue, -10, 3.5186E-09, 91.9995, -1.20549E-10, 3.5185999999999995E-08, 1.20549E-09
DataValue, -10, 3.5511E-09, 94.0005, -1.1795900000000002E-10, 3.5511E-08, 1.17959E-09
DataValue, -10, 3.6840999999999997E-09, 96, -1.1242300000000001E-10, 3.6840999999999992E-08, 1.12423E-09
DataValue, -10, 3.7681999999999995E-09, 97.9995, -1.0771000000000001E-10, 3.7681999999999993E-08, 1.0771E-09
DataValue, -10, 3.8725999999999992E-09, 100.0005, -1.2974100000000002E-10, 3.8725999999999992E-08, 1.2974100000000002E-09
DataValue, -10, 4.0224999999999993E-09, 102, -9.5115000000000012E-11, 4.0224999999999991E-08, 9.5115E-10
DataValue, -10, 4.0913999999999993E-09, 103.9995, -1.0142300000000001E-10, 4.0913999999999992E-08, 1.0142300000000001E-09
DataValue, -10, 4.1509E-09, 106.0005, -1.05249E-10, 4.1509E-08, 1.05249E-09
DataValue, -10, 4.2136999999999992E-09, 108, -9.9427000000000012E-11, 4.2136999999999989E-08, 9.9427000000000012E-10
DataValue, -10, 4.3025E-09, 109.9995, -1.1392400000000001E-10, 4.3024999999999996E-08, 1.13924E-09
DataValue, -10, 4.3946999999999993E-09, 112.0005, -1.21965E-10, 4.394699999999999E-08, 1.21965E-09
DataValue, -10, 4.4643E-09, 114, -1.17717E-10, 4.4643E-08, 1.17717E-09
DataValue, -10, 4.5968E-09, 115.9995, -1.0880300000000001E-10, 4.5967999999999992E-08, 1.08803E-09
DataValue, -10, 4.6944E-09, 118.0005, -8.0706E-11, 4.6943999999999993E-08, 8.0706E-10
DataValue, -10, 4.7774999999999993E-09, 120, -8.8174000000000013E-11, 4.7774999999999989E-08, 8.817400000000001E-10
DataValue, -10, 4.8143999999999994E-09, 121.9995, -9.325400000000001E-11, 4.8143999999999991E-08, 9.3254E-10
DataValue, -10, 5.0200999999999992E-09, 124.0005, -9.5416000000000009E-11, 5.0200999999999987E-08, 9.5416E-10
DataValue, -10, 5.1394999999999995E-09, 126, -9.7019000000000009E-11, 5.1394999999999991E-08, 9.7019E-10
DataValue, -10, 5.1068E-09, 127.9995, -9.9186000000000013E-11, 5.1068E-08, 9.9186000000000013E-10
DataValue, -10, 5.2032999999999992E-09, 130.00050000000002, -1.00125E-10, 5.2032999999999987E-08, 1.00125E-09
DataValue, -10, 5.2824999999999995E-09, 132, -9.6883E-11, 5.2824999999999992E-08, 9.6883E-10
DataValue, -10, 5.3956999999999995E-09, 133.9995, -9.4182000000000009E-11, 5.3956999999999991E-08, 9.4182E-10
DataValue, -10, 5.562E-09, 136.00050000000002, -9.9992000000000013E-11, 5.5619999999999991E-08, 9.9992E-10
DataValue, -10, 5.5661E-09, 138, -1.03783E-10, 5.5660999999999991E-08, 1.03783E-09
DataValue, -10, 5.7255999999999993E-09, 139.9995, -9.5672000000000008E-11, 5.7255999999999993E-08, 9.5672E-10
DataValue, -10, 5.7802999999999992E-09, 142.00050000000002, -9.5781000000000013E-11, 5.7802999999999992E-08, 9.5781E-10
DataValue, -10, 5.878E-09, 144, -1.01823E-10, 5.8779999999999994E-08, 1.01823E-09
DataValue, -10, 5.9692E-09, 145.9995, -1.0984700000000001E-10, 5.969199999999999E-08, 1.09847E-09
DataValue, -10, 6.0193E-09, 148.00050000000002, -1.1871500000000001E-10, 6.0192999999999988E-08, 1.18715E-09
DataValue, -10, 6.2098999999999994E-09, 150, -1.11184E-10, 6.2098999999999992E-08, 1.11184E-09
DataValue, -10, 6.2768E-09, 151.9995, -1.1086800000000001E-10, 6.2768E-08, 1.10868E-09
DataValue, -10, 6.2442999999999992E-09, 154.00050000000002, -1.17557E-10, 6.2442999999999985E-08, 1.17557E-09
DataValue, -10, 6.3792E-09, 156, -1.1383200000000001E-10, 6.3791999999999993E-08, 1.13832E-09
DataValue, -10, 6.470099999999999E-09, 157.9995, -1.2687E-10, 6.4700999999999992E-08, 1.2687E-09
DataValue, -10, 6.6131999999999995E-09, 160.00050000000002, -1.1916E-10, 6.6131999999999986E-08, 1.1916E-09
DataValue, -10, 6.7004999999999994E-09, 162, -1.17846E-10, 6.7004999999999984E-08, 1.1784599999999999E-09
DataValue, -10, 6.7267999999999996E-09, 163.9995, -1.14711E-10, 6.7267999999999991E-08, 1.14711E-09
DataValue, -10, 6.8871999999999991E-09, 166.00050000000002, -1.2792E-10, 6.8871999999999983E-08, 1.2792E-09
DataValue, -10, 6.937999999999999E-09, 168, -1.1234000000000001E-10, 6.937999999999999E-08, 1.1234E-09
DataValue, -10, 7.0823999999999994E-09, 169.9995, -1.21206E-10, 7.0823999999999986E-08, 1.21206E-09
DataValue, -10, 7.0601E-09, 172.00050000000002, -1.45631E-10, 7.0601E-08, 1.45631E-09
DataValue, -10, 7.3167999999999994E-09, 174, -1.55355E-10, 7.3167999999999984E-08, 1.5535499999999999E-09
DataValue, -10, 7.3837E-09, 175.9995, -1.5694200000000002E-10, 7.3836999999999988E-08, 1.5694200000000002E-09
DataValue, -10, 7.4774E-09, 178.00050000000002, -1.60373E-10, 7.4773999999999992E-08, 1.60373E-09
DataValue, -10, 7.5195E-09, 180, -1.57601E-10, 7.5194999999999993E-08, 1.57601E-09
DataValue, -10, 7.6934E-09, 181.9995, -1.49947E-10, 7.6933999999999993E-08, 1.49947E-09
DataValue, -10, 7.8371999999999985E-09, 184.00050000000002, -1.3539100000000002E-10, 7.8371999999999982E-08, 1.3539100000000001E-09
DataValue, -10, 7.8137E-09, 186, -1.3397500000000002E-10, 7.8137E-08, 1.33975E-09
DataValue, -10, 7.9631999999999991E-09, 187.9995, -1.47219E-10, 7.9631999999999981E-08, 1.4721899999999999E-09
DataValue, -10, 8.0207999999999986E-09, 190.00050000000002, -1.4682000000000002E-10, 8.0207999999999986E-08, 1.4682000000000002E-09
DataValue, -10, 8.1499E-09, 192, -1.54666E-10, 8.1499E-08, 1.5466600000000001E-09
DataValue, -10, 8.3234E-09, 193.9995, -1.59936E-10, 8.3233999999999989E-08, 1.59936E-09
DataValue, -10, 8.4694E-09, 196.00050000000002, -1.8000900000000002E-10, 8.4693999999999991E-08, 1.8000900000000001E-09
DataValue, -10, 8.5198999999999991E-09, 198, -1.46665E-10, 8.5198999999999981E-08, 1.4666499999999999E-09
DataValue, -10, 8.6705E-09, 199.9995, -1.5763200000000002E-10, 8.6705E-08, 1.5763200000000002E-09
