
SetupTitle, HEMT_transfer
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Mode, PLC
TestParameter, Measurement.Adc.HighSpeed.Coeff, 2
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, PLC
TestParameter, Measurement.Adc.HighResolution.Coeff, 2
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, Id_dens, Ig_dens, gm
TestParameter, Function.User.Unit, A/mm, A/mm, S/mm
TestParameter, Function.User.Definition, Id/0.06, abs(Ig)/0.06, diff(Id_dens,Vg)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vg
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -2
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, false
TestParameter, Output.Graph.YAxis.Data, Id_dens, Id_dens, gm, Ig_dens
TestParameter, Output.Graph.YAxis.Scale, Log, Linear, Linear, Log
TestParameter, Output.Graph.YAxis.Bottom, 0, 0, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1, 1, 1, 1
TestParameter, Output.Graph.YAxis.Group, , , , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, false, false, false, false
TestParameter, Output.List.Data, Vg, Id_dens, Ig_dens, Vd, gm
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 08/14/2019 12:13:52
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 3
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, #
MetaData, TestRecord.Remarks, #188_F_implant_5nm_cap_die2_r4c2_F30
MetaData, TestRecord.LinkKey, d9931069-f275-43b5-8461-c95aaeac81ba
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vg
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, false
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -2
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 10
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Id_dens, Id_dens, gm, Ig_dens
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, false, false, false, false
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A/mm, A/mm, S/mm, A/mm
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Linear, Linear, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-15, 0, 0, 1E-15
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1, 1, 1, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 97
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU2:MC, Name=Vg, Direction=Single, Linear/Log=LINEAR, Start=-5 V, Stop=5 V, Step=50 mV, No. of Steps=201, Compliance=1 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:MP, Name=Vd, Source Mode=V, Source=5 V, Compliance=100 mA	[CONSTANTS] Unit=GNDU:GND, Name=Vs, Source Mode=V, Source=0 V, Compliance=2 A
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vg, Id_dens, Ig_dens, Vd, gm
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A/mm, A/mm, V, S/mm
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, HEMT_transfer
Dimension1, 201, 201, 201, 201, 201, 201, 201
Dimension2, 1, 1, 1, 1, 1, 1, 1
DataName, Vd, Id, Ig, Vg, Id_dens, Ig_dens, gm
DataValue, 5, 2.623E-12, -1.6000000000000002E-10, -5, 4.3716666666666667E-11, 2.666666666666667E-09, -1.6400000000000049E-10
DataValue, 5, 2.131E-12, -1.2E-10, -4.95, 3.5516666666666672E-11, 2E-09, -1.3650000000000041E-10
DataValue, 5, 1.8040000000000002E-12, -1.1000000000000001E-10, -4.9, 3.0066666666666674E-11, 1.8333333333333336E-09, -9.0000000000000335E-11
DataValue, 5, 1.5910000000000002E-12, -1.1000000000000001E-10, -4.8500000000000005, 2.6516666666666671E-11, 1.8333333333333336E-09, -6.2166666666666956E-11
DataValue, 5, 1.431E-12, -1.2E-10, -4.8000000000000007, 2.385E-11, 2E-09, -5.483333333333306E-11
DataValue, 5, 1.262E-12, -1.1000000000000001E-10, -4.75, 2.1033333333333336E-11, 1.8333333333333336E-09, -3.4833333333333135E-11
DataValue, 5, 1.222E-12, -1.1000000000000001E-10, -4.7, 2.0366666666666668E-11, 1.8333333333333336E-09, 7.8333333333333725E-12
DataValue, 5, 1.3090000000000002E-12, -1.1000000000000001E-10, -4.65, 2.181666666666667E-11, 1.8333333333333336E-09, -8.3333333333330107E-13
DataValue, 5, 1.2170000000000002E-12, -1.1000000000000001E-10, -4.6000000000000005, 2.0283333333333338E-11, 1.8333333333333336E-09, -4.1333333333333494E-11
DataValue, 5, 1.061E-12, -1.1000000000000001E-10, -4.5500000000000007, 1.7683333333333336E-11, 1.8333333333333336E-09, -4.966666666666645E-11
DataValue, 5, 9.19E-13, -1.1000000000000001E-10, -4.5, 1.5316666666666667E-11, 1.8333333333333336E-09, -1.4666666666666597E-11
DataValue, 5, 9.73E-13, -1.0000000000000002E-10, -4.45, 1.6216666666666668E-11, 1.6666666666666669E-09, 4.000000000000046E-12
DataValue, 5, 9.4300000000000012E-13, -1.1000000000000001E-10, -4.4, 1.571666666666667E-11, 1.8333333333333336E-09, 4.1666666666666668E-12
DataValue, 5, 9.98E-13, -1.1000000000000001E-10, -4.3500000000000005, 1.6633333333333333E-11, 1.8333333333333336E-09, 1.2333333333333347E-11
DataValue, 5, 1.017E-12, -1.1000000000000001E-10, -4.3000000000000007, 1.695E-11, 1.8333333333333336E-09, -7.6666666666666192E-12
DataValue, 5, 9.52E-13, -1.0000000000000002E-10, -4.25, 1.5866666666666667E-11, 1.6666666666666669E-09, -2.6333333333333178E-11
DataValue, 5, 8.5900000000000008E-13, -1.1000000000000001E-10, -4.2, 1.4316666666666669E-11, 1.8333333333333336E-09, -1.6500000000000046E-11
DataValue, 5, 8.530000000000001E-13, -1.0000000000000002E-10, -4.15, 1.4216666666666669E-11, 1.6666666666666669E-09, -1.7166666666666743E-11
DataValue, 5, 7.56E-13, -1.1000000000000001E-10, -4.1000000000000005, 1.26E-11, 1.8333333333333336E-09, 1.666666666666699E-13
DataValue, 5, 8.540000000000001E-13, -1.0000000000000002E-10, -4.0500000000000007, 1.4233333333333336E-11, 1.6666666666666669E-09, 1.6833333333333253E-11
DataValue, 5, 8.5700000000000008E-13, -1.0000000000000002E-10, -4, 1.4283333333333335E-11, 1.6666666666666669E-09, 2.166666666666641E-12
DataValue, 5, 8.67E-13, -1.0000000000000002E-10, -3.95, 1.4450000000000001E-11, 1.6666666666666669E-09, -3.3333333333333497E-12
DataValue, 5, 8.3700000000000007E-13, -1.0000000000000002E-10, -3.9000000000000004, 1.3950000000000001E-11, 1.6666666666666669E-09, -2.9833333333333431E-11
DataValue, 5, 6.880000000000001E-13, -1.0000000000000002E-10, -3.8500000000000005, 1.1466666666666668E-11, 1.6666666666666669E-09, 5.1666666666666634E-12
DataValue, 5, 8.68E-13, -1.0000000000000002E-10, -3.8000000000000003, 1.4466666666666668E-11, 1.6666666666666669E-09, 2.549999999999998E-11
DataValue, 5, 8.4100000000000005E-13, -1.0000000000000002E-10, -3.7500000000000004, 1.4016666666666669E-11, 1.6666666666666669E-09, -7.5E-12
DataValue, 5, 8.23E-13, -1.0000000000000002E-10, -3.7, 1.3716666666666667E-11, 1.6666666666666669E-09, -3.5999999999999979E-11
DataValue, 5, 6.2500000000000006E-13, -1.0000000000000002E-10, -3.6500000000000004, 1.0416666666666668E-11, 1.6666666666666669E-09, -2.4333333333333311E-11
DataValue, 5, 6.77E-13, -9.0000000000000012E-11, -3.6, 1.1283333333333334E-11, 1.5000000000000002E-09, 1.1999999999999986E-11
DataValue, 5, 6.9700000000000006E-13, -9.0000000000000012E-11, -3.5500000000000003, 1.1616666666666668E-11, 1.5000000000000002E-09, 4.3333333333333531E-12
DataValue, 5, 7.03E-13, -9.0000000000000012E-11, -3.5000000000000004, 1.1716666666666668E-11, 1.5000000000000002E-09, 1.6666666666666595E-12
DataValue, 5, 7.07E-13, -9.0000000000000012E-11, -3.45, 1.1783333333333334E-11, 1.5000000000000002E-09, -7.33333333333333E-12
DataValue, 5, 6.59E-13, -9.0000000000000012E-11, -3.4000000000000004, 1.0983333333333334E-11, 1.5000000000000002E-09, -8.3333333333332975E-13
DataValue, 5, 7.02E-13, -1.0000000000000002E-10, -3.35, 1.17E-11, 1.6666666666666669E-09, -5.3333333333333165E-12
DataValue, 5, 6.2700000000000005E-13, -1.0000000000000002E-10, -3.3000000000000003, 1.0450000000000002E-11, 1.6666666666666669E-09, -3.5000000000000037E-12
DataValue, 5, 6.81E-13, -1.0000000000000002E-10, -3.2500000000000004, 1.1350000000000002E-11, 1.6666666666666669E-09, 4.8333333333333255E-12
DataValue, 5, 6.56E-13, -1.0000000000000002E-10, -3.2, 1.0933333333333335E-11, 1.6666666666666669E-09, -6.4999999999999848E-12
DataValue, 5, 6.4200000000000009E-13, -1.0000000000000002E-10, -3.1500000000000004, 1.0700000000000003E-11, 1.6666666666666669E-09, 1.3666666666666662E-11
DataValue, 5, 7.3800000000000009E-13, -9.0000000000000012E-11, -3.1, 1.2300000000000002E-11, 1.5000000000000002E-09, -1.266666666666668E-11
DataValue, 5, 5.66E-13, -1.0000000000000002E-10, -3.0500000000000003, 9.4333333333333334E-12, 1.6666666666666669E-09, -2.5833333333333432E-11
DataValue, 5, 5.83E-13, -1.0000000000000002E-10, -3.0000000000000004, 9.716666666666668E-12, 1.6666666666666669E-09, 2.7166666666666657E-11
DataValue, 5, 7.29E-13, -1.0000000000000002E-10, -2.95, 1.2150000000000001E-11, 1.6666666666666669E-09, 5.8333333333333407E-12
DataValue, 5, 6.1800000000000009E-13, -1.0000000000000002E-10, -2.9000000000000004, 1.0300000000000003E-11, 1.6666666666666669E-09, -1.1999999999999986E-11
DataValue, 5, 6.57E-13, -1.0000000000000002E-10, -2.85, 1.0950000000000002E-11, 1.6666666666666669E-09, -1.1666666666666665E-11
DataValue, 5, 5.4800000000000009E-13, -9.0000000000000012E-11, -2.8000000000000003, 9.1333333333333351E-12, 1.5000000000000002E-09, -1.900000000000008E-11
DataValue, 5, 5.43E-13, -1.0000000000000002E-10, -2.7500000000000004, 9.05E-12, 1.6666666666666669E-09, -8.333333333333459E-13
DataValue, 5, 5.43E-13, -9.0000000000000012E-11, -2.7, 9.05E-12, 1.5000000000000002E-09, 1.7499999999999988E-11
DataValue, 5, 6.4800000000000007E-13, -9.0000000000000012E-11, -2.6500000000000004, 1.0800000000000001E-11, 1.5000000000000002E-09, 1.0666666666666665E-11
DataValue, 5, 6.07E-13, -1.0000000000000002E-10, -2.6, 1.0116666666666668E-11, 1.6666666666666669E-09, -3.0333333333333306E-11
DataValue, 5, 4.66E-13, -9.0000000000000012E-11, -2.5500000000000003, 7.7666666666666676E-12, 1.5000000000000002E-09, -6.66666666666667E-12
DataValue, 5, 5.67E-13, -1.0000000000000002E-10, -2.5, 9.45E-12, 1.6666666666666669E-09, -9.99999999999999E-13
DataValue, 5, 4.6000000000000006E-13, -9.0000000000000012E-11, -2.45, 7.6666666666666677E-12, 1.5000000000000002E-09, 1.8333333333333529E-12
DataValue, 5, 5.7800000000000006E-13, -1.0000000000000002E-10, -2.4000000000000004, 9.633333333333335E-12, 1.6666666666666669E-09, 1.2833333333333317E-11
DataValue, 5, 5.37E-13, -1.0000000000000002E-10, -2.35, 8.95E-12, 1.6666666666666669E-09, 1.6666666666666595E-12
DataValue, 5, 5.88E-13, -9.0000000000000012E-11, -2.3000000000000003, 9.8000000000000011E-12, 1.5000000000000002E-09, -1.0666666666666665E-11
DataValue, 5, 4.73E-13, -9.0000000000000012E-11, -2.25, 7.8833333333333329E-12, 1.5000000000000002E-09, -2.3499999999999983E-11
DataValue, 5, 4.47E-13, -1.0000000000000002E-10, -2.2, 7.45E-12, 1.6666666666666669E-09, 1.4333333333333403E-11
DataValue, 5, 5.59E-13, -1.0000000000000002E-10, -2.1500000000000004, 9.3166666666666681E-12, 1.6666666666666669E-09, 2.8333333333333323E-11
