
SetupTitle, HEMT_transfer
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Mode, PLC
TestParameter, Measurement.Adc.HighSpeed.Coeff, 2
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, PLC
TestParameter, Measurement.Adc.HighResolution.Coeff, 2
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, Id_dens, Ig_dens, gm
TestParameter, Function.User.Unit, A/mm, A/mm, S/mm
TestParameter, Function.User.Definition, Id/0.06, abs(Ig)/0.06, diff(Id_dens,Vg)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vg
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -2
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, false
TestParameter, Output.Graph.YAxis.Data, Id_dens, Id_dens, gm, Ig_dens
TestParameter, Output.Graph.YAxis.Scale, Log, Linear, Linear, Log
TestParameter, Output.Graph.YAxis.Bottom, 0, 0, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1, 1, 1, 1
TestParameter, Output.Graph.YAxis.Group, , , , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, false, false, false, false
TestParameter, Output.List.Data, Vg, Id_dens, Ig_dens, Vd, gm
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 08/14/2019 11:51:25
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 2
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, #
MetaData, TestRecord.Remarks, #188_F_implant_5nm_cap_die2_r4c1_W40_S50
MetaData, TestRecord.LinkKey, ba74651d-1505-41d0-b19c-8695fb310daa
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vg
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 4.5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Id_dens, Id_dens, gm, Ig_dens
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A/mm, A/mm, S/mm, A/mm
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Linear, Linear, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-12, 6.1E-12, -2.3E-10, 1E-09
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1, 0.54, 0.51, 1E-08
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 107
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.94736842105263153
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.375
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.94736842105263153
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.375
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.94736842105263153
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.375
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.94736842105263153
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.375
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.94736842105263153
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.375
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU2:MC, Name=Vg, Direction=Single, Linear/Log=LINEAR, Start=-5 V, Stop=5 V, Step=50 mV, No. of Steps=201, Compliance=1 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:MP, Name=Vd, Source Mode=V, Source=5 V, Compliance=100 mA	[CONSTANTS] Unit=GNDU:GND, Name=Vs, Source Mode=V, Source=0 V, Compliance=2 A
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vg, Id_dens, Ig_dens, Vd, gm
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A/mm, A/mm, V, S/mm
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, HEMT_transfer
Dimension1, 201, 201, 201, 201, 201, 201, 201
Dimension2, 1, 1, 1, 1, 1, 1, 1
DataName, Vd, Id, Ig, Vg, Id_dens, Ig_dens, gm
DataValue, 5, 2.841E-12, -1.9000000000000002E-10, -5, 4.735E-11, 3.1666666666666669E-09, -2.2533333333333411E-10
DataValue, 5, 2.165E-12, -1.4E-10, -4.95, 3.6083333333333338E-11, 2.3333333333333335E-09, -1.653333333333339E-10
DataValue, 5, 1.8490000000000003E-12, -1.3000000000000002E-10, -4.9, 3.0816666666666671E-11, 2.166666666666667E-09, -8.8000000000000329E-11
DataValue, 5, 1.6370000000000002E-12, -1.3000000000000002E-10, -4.8500000000000005, 2.7283333333333337E-11, 2.166666666666667E-09, -4.7666666666666851E-11
DataValue, 5, 1.5630000000000001E-12, -1.4E-10, -4.8000000000000007, 2.6050000000000003E-11, 2.3333333333333335E-09, -3.6999999999999808E-11
DataValue, 5, 1.4150000000000001E-12, -1.3000000000000002E-10, -4.75, 2.3583333333333336E-11, 2.166666666666667E-09, -3.74999999999998E-11
DataValue, 5, 1.3380000000000002E-12, -1.4E-10, -4.7, 2.2300000000000003E-11, 2.3333333333333335E-09, -3.4833333333333446E-11
DataValue, 5, 1.2060000000000001E-12, -1.4E-10, -4.65, 2.0100000000000004E-11, 2.3333333333333335E-09, -3.5500000000000129E-11
DataValue, 5, 1.1250000000000002E-12, -1.3000000000000002E-10, -4.6000000000000005, 1.8750000000000003E-11, 2.166666666666667E-09, -3.6666666666666831E-11
DataValue, 5, 9.86E-13, -1.2E-10, -4.5500000000000007, 1.6433333333333333E-11, 2E-09, -1.1499999999999944E-11
DataValue, 5, 1.0560000000000002E-12, -1.4E-10, -4.5, 1.7600000000000003E-11, 2.3333333333333335E-09, 2.3333333333333227E-11
DataValue, 5, 1.126E-12, -1.3000000000000002E-10, -4.45, 1.8766666666666668E-11, 2.166666666666667E-09, -5.66666666666668E-12
DataValue, 5, 1.022E-12, -1.3000000000000002E-10, -4.4, 1.7033333333333337E-11, 2.166666666666667E-09, -3.7000000000000137E-11
DataValue, 5, 9.0400000000000009E-13, -1.3000000000000002E-10, -4.3500000000000005, 1.5066666666666668E-11, 2.166666666666667E-09, -4.5000000000000181E-11
DataValue, 5, 7.52E-13, -1.3000000000000002E-10, -4.3000000000000007, 1.2533333333333334E-11, 2.166666666666667E-09, -1.1999999999999933E-11
DataValue, 5, 8.3200000000000009E-13, -1.3000000000000002E-10, -4.25, 1.3866666666666668E-11, 2.166666666666667E-09, 6.6666666666666404E-12
DataValue, 5, 7.9200000000000006E-13, -1.3000000000000002E-10, -4.2, 1.3200000000000002E-11, 2.166666666666667E-09, -2.0000000000000068E-12
DataValue, 5, 8.2E-13, -1.2E-10, -4.15, 1.3666666666666668E-11, 2E-09, -8.6666666666667062E-12
DataValue, 5, 7.4000000000000008E-13, -1.2E-10, -4.1000000000000005, 1.2333333333333334E-11, 2E-09, 3.50000000000002E-12
DataValue, 5, 8.4100000000000005E-13, -1.3000000000000002E-10, -4.0500000000000007, 1.4016666666666669E-11, 2.166666666666667E-09, 6.6666666666667376E-13
DataValue, 5, 7.4400000000000006E-13, -1.3000000000000002E-10, -4, 1.2400000000000002E-11, 2.166666666666667E-09, -1.233333333333327E-11
DataValue, 5, 7.6700000000000006E-13, -1.2E-10, -3.95, 1.2783333333333335E-11, 2E-09, -1.6666666666666732E-11
DataValue, 5, 6.4400000000000008E-13, -1.3000000000000002E-10, -3.9000000000000004, 1.0733333333333335E-11, 2.166666666666667E-09, -1.9833333333333413E-11
DataValue, 5, 6.4800000000000007E-13, -1.3000000000000002E-10, -3.8500000000000005, 1.0800000000000001E-11, 2.166666666666667E-09, 1.8999999999999996E-11
DataValue, 5, 7.580000000000001E-13, -1.3000000000000002E-10, -3.8000000000000003, 1.2633333333333336E-11, 2.166666666666667E-09, 1.6333333333333322E-11
DataValue, 5, 7.4600000000000005E-13, -1.2E-10, -3.7500000000000004, 1.2433333333333334E-11, 2E-09, -9.1666666666666754E-12
DataValue, 5, 7.03E-13, -1.2E-10, -3.7, 1.1716666666666668E-11, 2E-09, -4.1666666666666644E-12
DataValue, 5, 7.2100000000000006E-13, -1.3000000000000002E-10, -3.6500000000000004, 1.2016666666666668E-11, 2.166666666666667E-09, -2.3333333333333314E-11
DataValue, 5, 5.63E-13, -1.3000000000000002E-10, -3.6, 9.3833333333333342E-12, 2.166666666666667E-09, -1.2499999999999978E-11
DataValue, 5, 6.4600000000000007E-13, -1.2E-10, -3.5500000000000003, 1.0766666666666669E-11, 2E-09, 7.666666666666687E-12
DataValue, 5, 6.09E-13, -1.2E-10, -3.5000000000000004, 1.015E-11, 2E-09, -7.1666666666666613E-12
DataValue, 5, 6.0300000000000006E-13, -1.2E-10, -3.45, 1.0050000000000002E-11, 2E-09, 2.6833333333333318E-11
DataValue, 5, 7.7000000000000005E-13, -1.1000000000000001E-10, -3.4000000000000004, 1.2833333333333334E-11, 1.8333333333333336E-09, 1.1999999999999986E-11
DataValue, 5, 6.7500000000000005E-13, -1.2E-10, -3.35, 1.1250000000000002E-11, 2E-09, -2.8166666666666637E-11
DataValue, 5, 6.0100000000000006E-13, -1.2E-10, -3.3000000000000003, 1.0016666666666668E-11, 2E-09, -1.1166666666666707E-11
DataValue, 5, 6.08E-13, -1.2E-10, -3.2500000000000004, 1.0133333333333335E-11, 2E-09, 1.8333333333333286E-12
DataValue, 5, 6.12E-13, -1.2E-10, -3.2, 1.0200000000000001E-11, 2E-09, -5.0000000000000756E-13
DataValue, 5, 6.05E-13, -1.2E-10, -3.1500000000000004, 1.0083333333333334E-11, 2E-09, 1.1666666666666649E-11
DataValue, 5, 6.82E-13, -1.1000000000000001E-10, -3.1, 1.1366666666666667E-11, 1.8333333333333336E-09, 1.1499999999999996E-11
DataValue, 5, 6.7400000000000006E-13, -1.1000000000000001E-10, -3.0500000000000003, 1.1233333333333335E-11, 1.8333333333333336E-09, -1.7666666666666719E-11
DataValue, 5, 5.7600000000000007E-13, -1.2E-10, -3.0000000000000004, 9.6000000000000011E-12, 2E-09, -1.4333333333333323E-11
DataValue, 5, 5.88E-13, -1.2E-10, -2.95, 9.8000000000000011E-12, 2E-09, 4.500000000000003E-12
DataValue, 5, 6.0300000000000006E-13, -1.1000000000000001E-10, -2.9000000000000004, 1.0050000000000002E-11, 1.8333333333333336E-09, -5.8333333333333245E-12
DataValue, 5, 5.5300000000000007E-13, -1.1000000000000001E-10, -2.85, 9.2166666666666681E-12, 1.8333333333333336E-09, 1.4999999999999984E-11
DataValue, 5, 6.9300000000000008E-13, -1.2E-10, -2.8000000000000003, 1.1550000000000002E-11, 2E-09, 2.4000000000000079E-11
DataValue, 5, 6.9700000000000006E-13, -1.1000000000000001E-10, -2.7500000000000004, 1.1616666666666668E-11, 1.8333333333333336E-09, -2.8333333333333323E-11
DataValue, 5, 5.23E-13, -1.1000000000000001E-10, -2.7, 8.7166666666666666E-12, 1.8333333333333336E-09, -2.4999999999999972E-11
DataValue, 5, 5.4700000000000009E-13, -1.1000000000000001E-10, -2.6500000000000004, 9.1166666666666681E-12, 1.8333333333333336E-09, -1.1833333333333317E-11
DataValue, 5, 4.5200000000000004E-13, -1.1000000000000001E-10, -2.6, 7.5333333333333338E-12, 1.8333333333333336E-09, -2.4666666666666659E-11
DataValue, 5, 3.99E-13, -1.1000000000000001E-10, -2.5500000000000003, 6.65E-12, 1.8333333333333336E-09, 1.6666666666666658E-11
DataValue, 5, 5.5200000000000007E-13, -1.2E-10, -2.5, 9.2000000000000012E-12, 2E-09, 4.5666666666666632E-11
DataValue, 5, 6.7300000000000006E-13, -1.1000000000000001E-10, -2.45, 1.1216666666666668E-11, 1.8333333333333336E-09, -9.50000000000004E-12
DataValue, 5, 4.95E-13, -1.1000000000000001E-10, -2.4000000000000004, 8.25E-12, 1.8333333333333336E-09, -3.0666666666666645E-11
DataValue, 5, 4.89E-13, -1.1000000000000001E-10, -2.35, 8.15E-12, 1.8333333333333336E-09, -6.1666666666666462E-12
DataValue, 5, 4.5800000000000007E-13, -1.0000000000000002E-10, -2.3000000000000003, 7.6333333333333354E-12, 1.6666666666666669E-09, -9.49999999999999E-12
DataValue, 5, 4.3200000000000003E-13, -1.1000000000000001E-10, -2.25, 7.2000000000000008E-12, 1.8333333333333336E-09, -5.0000000000000029E-12
DataValue, 5, 4.2800000000000004E-13, -1.1000000000000001E-10, -2.2, 7.1333333333333347E-12, 1.8333333333333336E-09, -1.0000000000000033E-11
DataValue, 5, 3.7200000000000003E-13, -1.1000000000000001E-10, -2.1500000000000004, 6.200000000000001E-12, 1.8333333333333336E-09, 1.99999999999999E-12
