
SetupTitle, HEMT_transfer
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Mode, PLC
TestParameter, Measurement.Adc.HighSpeed.Coeff, 2
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, PLC
TestParameter, Measurement.Adc.HighResolution.Coeff, 2
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, Id_dens, Ig_dens, gm
TestParameter, Function.User.Unit, A/mm, A/mm, S/mm
TestParameter, Function.User.Definition, Id/0.06, abs(Ig)/0.06, diff(Id_dens,Vg)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vg
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -2
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, false
TestParameter, Output.Graph.YAxis.Data, Id_dens, Id_dens, gm, Ig_dens
TestParameter, Output.Graph.YAxis.Scale, Log, Linear, Linear, Log
TestParameter, Output.Graph.YAxis.Bottom, 0, 0, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1, 1, 1, 1
TestParameter, Output.Graph.YAxis.Group, , , , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, false, false, false, false
TestParameter, Output.List.Data, Vg, Id_dens, Ig_dens, Vd, gm
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 08/16/2019 16:10:21
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, #
MetaData, TestRecord.Remarks, #089_LPCVD_trigate_die3_r2c2_W200
MetaData, TestRecord.LinkKey, c8e2c6fd-34ae-4471-a3ae-ee1eb76a6e8a
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vg
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, false
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -2
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 10
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Id_dens, Id_dens, gm, Ig_dens
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, false, false, false, false
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A/mm, A/mm, S/mm, A/mm
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Linear, Linear, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-15, 0, 0, 1E-15
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1, 1, 1, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU2:MC, Name=Vg, Direction=Single, Linear/Log=LINEAR, Start=-5 V, Stop=5 V, Step=50 mV, No. of Steps=201, Compliance=1 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:MP, Name=Vd, Source Mode=V, Source=5 V, Compliance=100 mA	[CONSTANTS] Unit=GNDU:GND, Name=Vs, Source Mode=V, Source=0 V, Compliance=2 A
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vg, Id_dens, Ig_dens, Vd, gm
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A/mm, A/mm, V, S/mm
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, HEMT_transfer
Dimension1, 201, 201, 201, 201, 201, 201, 201
Dimension2, 1, 1, 1, 1, 1, 1, 1
DataName, Vd, Id, Ig, Vg, Id_dens, Ig_dens, gm
DataValue, 5, 4.9360000000000008E-12, -1.9000000000000002E-10, -5, 8.2266666666666685E-11, 3.1666666666666669E-09, -2.6533333333333449E-10
DataValue, 5, 4.1400000000000005E-12, -1.5000000000000003E-10, -4.95, 6.9000000000000007E-11, 2.5000000000000005E-09, -2.7033333333333442E-10
DataValue, 5, 3.3140000000000002E-12, -1.4E-10, -4.9, 5.5233333333333338E-11, 2.3333333333333335E-09, -1.7433333333333392E-10
DataValue, 5, 3.0940000000000003E-12, -1.4E-10, -4.8500000000000005, 5.1566666666666677E-11, 2.3333333333333335E-09, -5.8833333333333492E-11
DataValue, 5, 2.9610000000000004E-12, -1.5000000000000003E-10, -4.8000000000000007, 4.9350000000000009E-11, 2.5000000000000005E-09, -3.41666666666665E-11
DataValue, 5, 2.8890000000000003E-12, -1.4E-10, -4.75, 4.815000000000001E-11, 2.3333333333333335E-09, -4.183333333333315E-11
DataValue, 5, 2.7100000000000004E-12, -1.4E-10, -4.7, 4.5166666666666672E-11, 2.3333333333333335E-09, -8.6000000000000388E-11
DataValue, 5, 2.373E-12, -1.4E-10, -4.65, 3.955E-11, 2.3333333333333335E-09, -5.4500000000000174E-11
DataValue, 5, 2.3830000000000002E-12, -1.4E-10, -4.6000000000000005, 3.9716666666666674E-11, 2.3333333333333335E-09, 2.6666666666666538E-12
DataValue, 5, 2.389E-12, -1.3000000000000002E-10, -4.5500000000000007, 3.9816666666666666E-11, 2.166666666666667E-09, -4.2666666666666474E-11
DataValue, 5, 2.127E-12, -1.3000000000000002E-10, -4.5, 3.5450000000000004E-11, 2.166666666666667E-09, -5.4999999999999713E-11
DataValue, 5, 2.059E-12, -1.3000000000000002E-10, -4.45, 3.4316666666666666E-11, 2.166666666666667E-09, -8.3333333333333338E-13
DataValue, 5, 2.122E-12, -1.4E-10, -4.4, 3.5366666666666671E-11, 2.3333333333333335E-09, 8.833333333333424E-12
DataValue, 5, 2.1120000000000003E-12, -1.3000000000000002E-10, -4.3500000000000005, 3.5200000000000005E-11, 2.166666666666667E-09, -2.0333333333333438E-11
DataValue, 5, 2E-12, -1.3000000000000002E-10, -4.3000000000000007, 3.3333333333333335E-11, 2.166666666666667E-09, -7.5833333333332955E-11
DataValue, 5, 1.6570000000000001E-12, -1.3000000000000002E-10, -4.25, 2.7616666666666669E-11, 2.166666666666667E-09, -8.1666666666666078E-12
DataValue, 5, 1.951E-12, -1.3000000000000002E-10, -4.2, 3.2516666666666669E-11, 2.166666666666667E-09, 5.91666666666669E-11
DataValue, 5, 2.0120000000000003E-12, -1.2E-10, -4.15, 3.3533333333333338E-11, 2E-09, -3.1166666666666772E-11
DataValue, 5, 1.7640000000000002E-12, -1.3000000000000002E-10, -4.1000000000000005, 2.94E-11, 2.166666666666667E-09, -4.50000000000002E-11
DataValue, 5, 1.742E-12, -1.2E-10, -4.0500000000000007, 2.9033333333333334E-11, 2E-09, 3.3333333333330457E-13
DataValue, 5, 1.7660000000000002E-12, -1.2E-10, -4, 2.9433333333333334E-11, 2E-09, 1.3999999999999955E-11
DataValue, 5, 1.826E-12, -1.2E-10, -3.95, 3.0433333333333337E-11, 2E-09, -9.3333333333333221E-12
DataValue, 5, 1.7100000000000002E-12, -1.2E-10, -3.9000000000000004, 2.8500000000000005E-11, 2E-09, -8.4000000000000317E-11
DataValue, 5, 1.322E-12, -1.2E-10, -3.8500000000000005, 2.2033333333333335E-11, 2E-09, 1.1166666666666657E-11
DataValue, 5, 1.7770000000000002E-12, -1.1000000000000001E-10, -3.8000000000000003, 2.9616666666666672E-11, 1.8333333333333336E-09, 4.7833333333333291E-11
DataValue, 5, 1.6090000000000001E-12, -1.2E-10, -3.7500000000000004, 2.6816666666666669E-11, 2E-09, -3.9833333333333338E-11
DataValue, 5, 1.5380000000000001E-12, -1.2E-10, -3.7, 2.5633333333333335E-11, 2E-09, -3.0166666666666621E-11
DataValue, 5, 1.4280000000000002E-12, -1.1000000000000001E-10, -3.6500000000000004, 2.3800000000000004E-11, 1.8333333333333336E-09, 2.9833333333333314E-11
DataValue, 5, 1.717E-12, -1.1000000000000001E-10, -3.6, 2.8616666666666669E-11, 1.8333333333333336E-09, 3.31666666666666E-11
DataValue, 5, 1.627E-12, -1.1000000000000001E-10, -3.5500000000000003, 2.7116666666666667E-11, 1.8333333333333336E-09, -3.3666666666666777E-11
DataValue, 5, 1.5150000000000001E-12, -1.1000000000000001E-10, -3.5000000000000004, 2.5250000000000003E-11, 1.8333333333333336E-09, -3.8999999999999975E-11
DataValue, 5, 1.393E-12, -1.1000000000000001E-10, -3.45, 2.3216666666666667E-11, 1.8333333333333336E-09, 8.3333333333332975E-13
DataValue, 5, 1.5200000000000002E-12, -1.0000000000000002E-10, -3.4000000000000004, 2.5333333333333336E-11, 1.6666666666666669E-09, 7.1666666666666936E-12
DataValue, 5, 1.4360000000000001E-12, -1.1000000000000001E-10, -3.35, 2.3933333333333337E-11, 1.8333333333333336E-09, -1.6666666666668533E-13
DataValue, 5, 1.519E-12, -1.1000000000000001E-10, -3.3000000000000003, 2.5316666666666668E-11, 1.8333333333333336E-09, -3.2000000000000109E-11
DataValue, 5, 1.2440000000000002E-12, -1.1000000000000001E-10, -3.2500000000000004, 2.0733333333333337E-11, 1.8333333333333336E-09, 9.3333333333333447E-12
DataValue, 5, 1.575E-12, -1.1000000000000001E-10, -3.2, 2.6250000000000003E-11, 1.8333333333333336E-09, 4.2499999999999944E-11
DataValue, 5, 1.4990000000000002E-12, -1.0000000000000002E-10, -3.1500000000000004, 2.4983333333333336E-11, 1.6666666666666669E-09, -3.4499999999999984E-11
DataValue, 5, 1.368E-12, -1.1000000000000001E-10, -3.1, 2.28E-11, 1.8333333333333336E-09, -4.983333333333329E-11
DataValue, 5, 1.2000000000000001E-12, -1.1000000000000001E-10, -3.0500000000000003, 2.0000000000000002E-11, 1.8333333333333336E-09, -4.8333333333333465E-12
DataValue, 5, 1.339E-12, -1.1000000000000001E-10, -3.0000000000000004, 2.2316666666666668E-11, 1.8333333333333336E-09, 2.4666666666666649E-11
DataValue, 5, 1.3480000000000001E-12, -1.0000000000000002E-10, -2.95, 2.2466666666666669E-11, 1.6666666666666669E-09, 3.3333333333333834E-13
DataValue, 5, 1.341E-12, -1.1000000000000001E-10, -2.9000000000000004, 2.2350000000000002E-11, 1.8333333333333336E-09, -4.2666666666666662E-11
DataValue, 5, 1.092E-12, -1.0000000000000002E-10, -2.85, 1.82E-11, 1.6666666666666669E-09, 1.3999999999999984E-11
DataValue, 5, 1.425E-12, -1.0000000000000002E-10, -2.8000000000000003, 2.3750000000000002E-11, 1.6666666666666669E-09, 5.0500000000000194E-11
DataValue, 5, 1.395E-12, -9.0000000000000012E-11, -2.7500000000000004, 2.325E-11, 1.5000000000000002E-09, -1.2666666666666663E-11
DataValue, 5, 1.349E-12, -1.0000000000000002E-10, -2.7, 2.2483333333333335E-11, 1.6666666666666669E-09, 4.4999999999999967E-11
DataValue, 5, 1.665E-12, -1.0000000000000002E-10, -2.6500000000000004, 2.775E-11, 1.6666666666666669E-09, 5.4483333333333305E-10
DataValue, 5, 4.6180000000000007E-12, -1.1000000000000001E-10, -2.6, 7.6966666666666688E-11, 1.8333333333333336E-09, 3.4286666666666641E-09
DataValue, 5, 2.2237000000000002E-11, -1.0000000000000002E-10, -2.5500000000000003, 3.7061666666666672E-10, 1.6666666666666669E-09, 2.2769833333333317E-08
DataValue, 5, 1.4123700000000002E-10, -1.0000000000000002E-10, -2.5, 2.3539500000000005E-09, 1.6666666666666669E-09, 1.5763883333333322E-07
DataValue, 5, 9.6807E-10, -9.0000000000000012E-11, -2.45, 1.61345E-08, 1.5000000000000002E-09, 9.5810550000000342E-07
DataValue, 5, 5.88987E-09, -1.0000000000000002E-10, -2.4000000000000004, 9.81645E-08, 1.6666666666666669E-09, 6.0929383333333275E-06
DataValue, 5, 3.75257E-08, -1.0000000000000002E-10, -2.35, 6.2542833333333335E-07, 1.6666666666666669E-09, 3.1428354999999975E-05
DataValue, 5, 1.9446E-07, -1.0000000000000002E-10, -2.3000000000000003, 3.2410000000000004E-06, 1.6666666666666669E-09, 0.00013694788333333321
DataValue, 5, 8.59213E-07, -9.0000000000000012E-11, -2.25, 1.4320216666666667E-05, 1.5000000000000002E-09, 0.000461393333333333
DataValue, 5, 2.9628200000000004E-06, -1.0000000000000002E-10, -2.2, 4.9380333333333339E-05, 1.6666666666666669E-09, 0.0011922295000000045
DataValue, 5, 8.0125900000000012E-06, -9.0000000000000012E-11, -2.1500000000000004, 0.00013354316666666668, 1.5000000000000002E-09, 0.002634629999999998
