
SetupTitle, Transfer
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 3
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, PLC
TestParameter, Measurement.Adc.HighResolution.Coeff, 2
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, Id_density, Ig_density, gm_density
TestParameter, Function.User.Unit, A/mm, A/mm, S/mm
TestParameter, Function.User.Definition, Id/0.06, abs(Ig)/0.06, diff(Id_density,Vg)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, Vg
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -6
TestParameter, Output.Graph.XAxis.Right, 6
TestParameter, Output.Graph.YAxis.Data, Id_density, Ig_density, Id_density, gm_density, SS
TestParameter, Output.Graph.YAxis.Scale, Log, Log, Linear, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0, 0, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1, 1, 1, 1, 1
TestParameter, Output.Graph.YAxis.Group, , , , , 
TestParameter, Output.List.Data, Vg, Id_density, Ig_density, Id, Vd, gm_density, SS
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 09/14/2018 13:52:22
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, #
MetaData, TestRecord.Remarks, #144_Noff_trigate_W15_S50_L1500_1qb_6_transfer
MetaData, TestRecord.LinkKey, cb20cd43-411b-4134-ae15-cb42d06dcdab
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vg
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 2.9
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Id_density, Ig_density, Id_density, gm_density, SS
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A/mm, A/mm, A/mm, S/mm, mV/dec
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log, Linear, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-11, 1E-13, 1.2E-11, -1.4E-09, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1, 1E-09, 0.3, 0.2, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.63291139240506322
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.31818181818181818
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.63291139240506322
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.31818181818181818
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.63291139240506322
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.31818181818181818
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.63291139240506322
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.31818181818181818
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.63291139240506322
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.31818181818181818
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, Vg: [ -5 , 3 ] V / 201; Ig: 10 mA	Vd: 5 V; Id: 100 mA	Vs: COMMON
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vg, Id_density, Ig_density, Id, Vd, gm_density, SS
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A/mm, A/mm, A, V, S/mm, mV/dec
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Transfer
Dimension1, 201, 201, 201, 201, 201, 201, 201, 201
Dimension2, 1, 1, 1, 1, 1, 1, 1, 1
DataName, Vg, Vd, Id, Ig, Id_density, Ig_density, gm_density, SS
DataValue, -5, 5, 9.39E-12, -7.9900000000000013E-12, 1.565E-10, 1.331666666666667E-10, -1.3583333333333321E-09, 
DataValue, -4.96, 5, 6.13E-12, -6.5950000000000009E-12, 1.0216666666666668E-10, 1.0991666666666669E-10, -8.4583333333333253E-10, 
DataValue, -4.92, 5, 5.33E-12, -5.8430000000000009E-12, 8.8833333333333337E-11, 9.7383333333333349E-11, -3.4166666666666647E-10, 
DataValue, -4.88, 5, 4.49E-12, -5.274E-12, 7.4833333333333333E-11, 8.7900000000000014E-11, -2.2499999999999984E-10, 
DataValue, -4.84, 5, 4.25E-12, -4.812E-12, 7.0833333333333334E-11, 8.02E-11, -1.3749999999999989E-10, 
DataValue, -4.8, 5, 3.83E-12, -4.4530000000000005E-12, 6.3833333333333333E-11, 7.4216666666666684E-11, -1.2083333333333312E-10, 
DataValue, -4.76, 5, 3.67E-12, -4.1580000000000007E-12, 6.1166666666666675E-11, 6.9300000000000009E-11, -9.9999999999999887E-11, 
DataValue, -4.72, 5, 3.35E-12, -3.965E-12, 5.5833333333333334E-11, 6.6083333333333338E-11, -1.0208333333333329E-10, 
DataValue, -4.68, 5, 3.18E-12, -3.7950000000000007E-12, 5.3000000000000004E-11, 6.3250000000000014E-11, -7.083333333333327E-11, 
DataValue, -4.64, 5, 3.01E-12, -3.53E-12, 5.0166666666666668E-11, 5.8833333333333337E-11, -5.2083333333333929E-11, 
DataValue, -4.6000000000000005, 5, 2.93E-12, -3.38E-12, 4.8833333333333333E-11, 5.6333333333333339E-11, -2.9166666666666947E-11, 
DataValue, -4.5600000000000005, 5, 2.87E-12, -3.255E-12, 4.7833333333333336E-11, 5.4250000000000007E-11, -7.4999999999999831E-11, 
DataValue, -4.5200000000000005, 5, 2.57E-12, -3.096E-12, 4.2833333333333341E-11, 5.16E-11, -7.29166666666666E-11, 
DataValue, -4.48, 5, 2.52E-12, -3.02E-12, 4.2000000000000004E-11, 5.0333333333333334E-11, -2.0833333333334049E-12, 
DataValue, -4.44, 5, 2.56E-12, -2.9230000000000004E-12, 4.2666666666666668E-11, 4.8716666666666676E-11, -2.5000000000000053E-11, 
DataValue, -4.4, 5, 2.4E-12, -2.887E-12, 4E-11, 4.8116666666666672E-11, -3.9583333333333326E-11, 
DataValue, -4.36, 5, 2.3699999999999998E-12, -2.7920000000000002E-12, 3.95E-11, 4.6533333333333338E-11, -2.916666666666654E-11, 
DataValue, -4.32, 5, 2.26E-12, -2.7170000000000002E-12, 3.7666666666666672E-11, 4.5283333333333336E-11, -1.875E-11, 
DataValue, -4.28, 5, 2.28E-12, -2.586E-12, 3.8E-11, 4.3100000000000005E-11, -2.4999999999999972E-11, 
DataValue, -4.24, 5, 2.14E-12, -2.4920000000000003E-12, 3.5666666666666673E-11, 4.1533333333333342E-11, 0, 
DataValue, -4.2, 5, 2.28E-12, -2.489E-12, 3.8E-11, 4.1483333333333334E-11, -4.166666666666729E-12, 
DataValue, -4.16, 5, 2.12E-12, -2.4760000000000004E-12, 3.5333333333333334E-11, 4.1266666666666672E-11, -2.7083333333333298E-11, 
DataValue, -4.12, 5, 2.15E-12, -2.356E-12, 3.5833333333333332E-11, 3.9266666666666672E-11, -1.6666666666666593E-11, 
DataValue, -4.08, 5, 2.04E-12, -2.418E-12, 3.4000000000000005E-11, 4.03E-11, -2.7083333333333298E-11, 
DataValue, -4.04, 5, 2.02E-12, -2.206E-12, 3.3666666666666667E-11, 3.6766666666666668E-11, -8.3333333333333773E-12, 
DataValue, -4, 5, 2E-12, -2.194E-12, 3.3333333333333335E-11, 3.6566666666666671E-11, -4.9999999999999944E-11, 
DataValue, -3.96, 5, 1.78E-12, -2.172E-12, 2.9666666666666668E-11, 3.62E-11, -6.2500000000000535E-12, 
DataValue, -3.92, 5, 1.97E-12, -2.155E-12, 3.283333333333333E-11, 3.5916666666666665E-11, 3.9583333333333242E-11, 
DataValue, -3.88, 5, 1.97E-12, -2.1660000000000003E-12, 3.283333333333333E-11, 3.6100000000000003E-11, -6.2499999999999728E-12, 
DataValue, -3.84, 5, 1.94E-12, -2.071E-12, 3.2333333333333332E-11, 3.4516666666666669E-11, -4.7916666666666805E-11, 
DataValue, -3.8000000000000003, 5, 1.74E-12, -2.0040000000000003E-12, 2.9000000000000003E-11, 3.3400000000000009E-11, -3.541666666666679E-11, 
DataValue, -3.7600000000000002, 5, 1.77E-12, -1.892E-12, 2.95E-11, 3.1533333333333332E-11, 1.0416666666666621E-11, 
DataValue, -3.72, 5, 1.79E-12, -1.922E-12, 2.9833333333333334E-11, 3.2033333333333336E-11, -6.2499999999999728E-12, 
DataValue, -3.68, 5, 1.74E-12, -1.8700000000000003E-12, 2.9000000000000003E-11, 3.1166666666666675E-11, -1.4583333333333309E-11, 
DataValue, -3.64, 5, 1.72E-12, -1.8530000000000003E-12, 2.8666666666666668E-11, 3.0883333333333339E-11, 1.0416666666666621E-11, 
DataValue, -3.6, 5, 1.79E-12, -1.826E-12, 2.9833333333333334E-11, 3.0433333333333337E-11, -6.2499999999999728E-12, 
DataValue, -3.56, 5, 1.69E-12, -1.805E-12, 2.816666666666667E-11, 3.0083333333333333E-11, -2.7083333333333298E-11, 
DataValue, -3.52, 5, 1.66E-12, -1.7430000000000002E-12, 2.7666666666666668E-11, 2.9050000000000002E-11, 6.2499999999999728E-12, 
DataValue, -3.48, 5, 1.72E-12, -1.7260000000000001E-12, 2.8666666666666668E-11, 2.8766666666666669E-11, 0, 
DataValue, -3.44, 5, 1.66E-12, -1.707E-12, 2.7666666666666668E-11, 2.8450000000000003E-11, -2.0833333333333323E-11, 
DataValue, -3.4, 5, 1.62E-12, -1.7040000000000002E-12, 2.7E-11, 2.8400000000000003E-11, -2.2916666666666649E-11, 
DataValue, -3.36, 5, 1.55E-12, -1.659E-12, 2.5833333333333335E-11, 2.7650000000000003E-11, -2.0833333333333358E-12, 
DataValue, -3.3200000000000003, 5, 1.61E-12, -1.569E-12, 2.6833333333333334E-11, 2.615E-11, 4.1666666666666717E-12, 
DataValue, -3.2800000000000002, 5, 1.57E-12, -1.544E-12, 2.6166666666666667E-11, 2.5733333333333336E-11, -3.1249999999999983E-11, 
DataValue, -3.24, 5, 1.46E-12, -1.5140000000000002E-12, 2.4333333333333333E-11, 2.5233333333333338E-11, -8.3333333333333369E-12, 
DataValue, -3.2, 5, 1.53E-12, -1.4950000000000002E-12, 2.55E-11, 2.4916666666666671E-11, -4.1666666666666482E-12, 
DataValue, -3.16, 5, 1.44E-12, -1.498E-12, 2.4E-11, 2.496666666666667E-11, -4.1666666666666482E-12, 
DataValue, -3.12, 5, 1.51E-12, -1.339E-12, 2.5166666666666667E-11, 2.2316666666666668E-11, -4.1666666666666482E-12, 
DataValue, -3.08, 5, 1.42E-12, -1.404E-12, 2.3666666666666669E-11, 2.34E-11, -3.1249999999999944E-11, 
DataValue, -3.04, 5, 1.36E-12, -1.383E-12, 2.2666666666666669E-11, 2.305E-11, 2.0833333333333241E-12, 
DataValue, -3, 5, 1.43E-12, -1.324E-12, 2.3833333333333335E-11, 2.2066666666666669E-11, 8.3333333333333369E-12, 
DataValue, -2.96, 5, 1.4E-12, -1.316E-12, 2.3333333333333337E-11, 2.1933333333333334E-11, -2.7083333333333337E-11, 
DataValue, -2.92, 5, 1.3E-12, -1.289E-12, 2.1666666666666666E-11, 2.1483333333333335E-11, -1.875E-11, 
DataValue, -2.88, 5, 1.31E-12, -1.304E-12, 2.1833333333333335E-11, 2.1733333333333337E-11, 4.1666666666666886E-12, 
DataValue, -2.84, 5, 1.32E-12, -1.2750000000000001E-12, 2.2E-11, 2.1250000000000004E-11, 3.1250000000000118E-11, 
DataValue, -2.8000000000000003, 5, 1.46E-12, -1.2340000000000002E-12, 2.4333333333333333E-11, 2.0566666666666671E-11, 2.0833333333333358E-12, 
DataValue, -2.7600000000000002, 5, 1.33E-12, -1.233E-12, 2.2166666666666668E-11, 2.0550000000000003E-11, -2.0833333333333284E-11, 
DataValue, -2.72, 5, 1.36E-12, -1.249E-12, 2.2666666666666669E-11, 2.0816666666666667E-11, 1.6666666666666674E-11, 
DataValue, -2.68, 5, 1.41E-12, -1.1480000000000002E-12, 2.3500000000000003E-11, 1.9133333333333338E-11, -1.0416666666666661E-11, 
DataValue, -2.64, 5, 1.31E-12, -1.0830000000000001E-12, 2.1833333333333335E-11, 1.8050000000000002E-11, -5.625E-11, 
DataValue, -2.6, 5, 1.14E-12, -1.0850000000000001E-12, 1.9E-11, 1.8083333333333336E-11, -2.9166666666666663E-11, 
DataValue, -2.56, 5, 1.17E-12, -1.032E-12, 1.95E-11, 1.7200000000000003E-11, 2.5000000000000014E-11, 
DataValue, -2.52, 5, 1.26E-12, -1.0100000000000001E-12, 2.1000000000000002E-11, 1.6833333333333337E-11, 3.5416666666666635E-11, 
DataValue, -2.48, 5, 1.34E-12, -1.0640000000000001E-12, 2.2333333333333334E-11, 1.7733333333333335E-11, -1.0416666666666661E-11, 
DataValue, -2.44, 5, 1.21E-12, -1.043E-12, 2.0166666666666668E-11, 1.7383333333333334E-11, 0, 
DataValue, -2.4, 5, 1.34E-12, -1.0710000000000002E-12, 2.2333333333333334E-11, 1.7850000000000005E-11, 1.4583333333333309E-11, 
DataValue, -2.36, 5, 1.28E-12, -9.86E-13, 2.1333333333333334E-11, 1.6433333333333333E-11, -4.1666666666666482E-12, 
DataValue, -2.32, 5, 1.32E-12, -9.38E-13, 2.2E-11, 1.5633333333333334E-11, 2.0833333333333358E-12, 
DataValue, -2.2800000000000002, 5, 1.29E-12, -8.5200000000000011E-13, 2.15E-11, 1.4200000000000002E-11, -1.4583333333333432E-11, 
DataValue, -2.24, 5, 1.25E-12, -8.3600000000000007E-13, 2.0833333333333332E-11, 1.3933333333333336E-11, -1.2499999999999986E-11, 
DataValue, -2.2, 5, 1.23E-12, -8.92E-13, 2.05E-11, 1.4866666666666668E-11, -2.4999999999999933E-11, 
DataValue, -2.16, 5, 1.13E-12, -9.010000000000001E-13, 1.8833333333333336E-11, 1.5016666666666668E-11, -8.3333333333333369E-12, 
DataValue, -2.12, 5, 1.19E-12, -8.5100000000000011E-13, 1.9833333333333333E-11, 1.4183333333333336E-11, -8.3333333333333369E-12, 
DataValue, -2.08, 5, 1.09E-12, -8.6200000000000006E-13, 1.8166666666666669E-11, 1.4366666666666668E-11, -1.2499999999999946E-11, 
DataValue, -2.04, 5, 1.13E-12, -7.8000000000000011E-13, 1.8833333333333336E-11, 1.3000000000000002E-11, 6.2500000000000132E-12, 
DataValue, -2, 5, 1.12E-12, -7.31E-13, 1.866666666666667E-11, 1.2183333333333334E-11, -6.2500000000000132E-12, 
DataValue, -1.96, 5, 1.1E-12, -8.24E-13, 1.8333333333333335E-11, 1.3733333333333334E-11, -2.0833333333333323E-11, 
DataValue, -1.92, 5, 1.02E-12, -7.4600000000000005E-13, 1.7000000000000003E-11, 1.2433333333333334E-11, -8.3333333333333611E-12, 
DataValue, -1.8800000000000001, 5, 1.06E-12, -7.1600000000000008E-13, 1.7666666666666667E-11, 1.1933333333333335E-11, -1.4583333333333393E-11, 
DataValue, -1.84, 5, 9.5E-13, -7.2100000000000006E-13, 1.5833333333333334E-11, 1.2016666666666668E-11, -6.2499999999999728E-12, 
DataValue, -1.8, 5, 1.03E-12, -6.33E-13, 1.7166666666666669E-11, 1.055E-11, 3.9583333333333281E-11, 
