
SetupTitle, Output
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, PLC
TestParameter, Measurement.Adc.HighResolution.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, Id_dens, Ig_dens, Ron
TestParameter, Function.User.Unit, A/mm, A/mm, Ohm/mm
TestParameter, Function.User.Definition, Id/0.06, abs(Ig)/0.06, diff(Vd,Id_dens)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vd
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 6
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, false
TestParameter, Output.Graph.YAxis.Data, Id_dens, Ron
TestParameter, Output.Graph.YAxis.Scale, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0
TestParameter, Output.Graph.YAxis.Top, 0.30000000000000004, 1
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, false, false
TestParameter, Output.List.Data, Vd, Id_dens, Ig_dens, Vg, Ron
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 08/14/2019 15:27:02
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, #
MetaData, TestRecord.Remarks, #188_F_implant_5nm_cap_die2_r4c4_Planar
MetaData, TestRecord.LinkKey, fc7739a5-0956-4c25-871c-03d6d38125fe
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vd
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, false
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Id_dens, Ron
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, false, false
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A/mm, Ohm/mm
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 0, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.30000000000000004, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:MP, Name=Vd, Direction=Single, Linear/Log=LINEAR, Start=0 V, Stop=10 V, Step=50 mV, No. of Steps=201, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU2:MC, Name=Vg, Source Mode=V, Source=7 V, Compliance=100 uA	[CONSTANTS] Unit=GNDU:GND, Name=Vs, Source Mode=V, Source=0 V, Compliance=2 A
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	2	4
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vd, Id_dens, Ig_dens, Vg, Ron
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A/mm, A/mm, V, Ohm/mm
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Output
Dimension1, 201, 201, 201, 201, 201, 201, 201
Dimension2, 1, 1, 1, 1, 1, 1, 1
DataName, Vd, Id, Ig, Vg, Id_dens, Ig_dens, Ron
DataValue, 0, -2.32141E-06, 1.1000000000000001E-10, 7.0000000000000009, -3.8690166666666671E-05, 1.8333333333333336E-09, 6.4610695469310659
DataValue, 0.05, 0.00046199800000000003, -2.4E-10, 7.0000000000000009, 0.0076999666666666671, 4E-09, 6.47372512957997
DataValue, 0.1, 0.000924502, 2.0000000000000002E-11, 7.0000000000000009, 0.015408366666666668, 3.3333333333333337E-10, 6.5099080800979081
DataValue, 0.15, 0.00138367, 4.0000000000000007E-10, 7.0000000000000009, 0.023061166666666667, 6.6666666666666676E-09, 6.536033150760141
DataValue, 0.2, 0.00184249, -5.0000000000000008E-11, 7.0000000000000009, 0.030708166666666668, 8.3333333333333345E-10, 6.5546548974196526
DataValue, 0.25, 0.00229905, 2.0000000000000002E-11, 7.0000000000000009, 0.0383175, 3.3333333333333337E-10, 6.579019506792835
DataValue, 0.3, 0.00275448, -7E-11, 7.0000000000000009, 0.045908000000000004, 1.1666666666666668E-09, 6.5993532633801877
DataValue, 0.35000000000000003, 0.0032082300000000003, 6E-11, 7.0000000000000009, 0.053470500000000004, 1E-09, 6.6238325495131507
DataValue, 0.4, 0.0036603, -2.5E-10, 7.0000000000000009, 0.061005000000000004, 4.1666666666666668E-09, 6.7087079028579133
DataValue, 0.45, 0.00410259, -2.3000000000000003E-10, 7.0000000000000009, 0.068376499999999993, 3.8333333333333337E-09, 6.7394527564361741
DataValue, 0.5, 0.00455058, 5.0000000000000008E-11, 7.0000000000000009, 0.075843000000000008, 8.3333333333333345E-10, 6.7150899262459278
DataValue, 0.55, 0.0049961, -3.4E-10, 7.0000000000000009, 0.083268333333333333, 5.666666666666667E-09, 6.746500252993763
DataValue, 0.6, 0.00543993, -3.1E-10, 7.0000000000000009, 0.0906655, 5.1666666666666674E-09, 6.7827266561157584
DataValue, 0.65, 0.0058807, 2.2000000000000002E-10, 7.0000000000000009, 0.098011666666666664, 3.6666666666666672E-09, 6.8209722159065125
DataValue, 0.70000000000000007, 0.00631957, -3.4E-10, 7.00002, 0.10532616666666667, 5.666666666666667E-09, 6.8540878922537321
DataValue, 0.75, 0.00675609, -3.0000000000000005E-10, 7.0000000000000009, 0.11260150000000001, 5.0000000000000009E-09, 6.8925112864872267
DataValue, 0.8, 0.00719008, 3.8000000000000003E-10, 7.0000000000000009, 0.11983466666666667, 6.3333333333333338E-09, 6.9470978498732183
DataValue, 0.85, 0.00761976, -6.000000000000001E-10, 7.0000000000000009, 0.126996, 1.0000000000000002E-08, 6.996839760708081
DataValue, 0.9, 0.00804761, 1.7E-10, 7.0000000000000009, 0.13412683333333333, 2.8333333333333335E-09, 7.0426668231703742
DataValue, 0.95000000000000007, 0.00847171, 2.6000000000000003E-10, 7.0000000000000009, 0.14119516666666668, 4.3333333333333341E-09, 7.10454335547583
DataValue, 1, 0.00889214, -4.3000000000000007E-10, 7.0000000000000009, 0.14820233333333333, 7.166666666666668E-09, 7.163409305268698
DataValue, 1.05, 0.0093093, -1.8000000000000003E-10, 7.0000000000000009, 0.155155, 3.0000000000000004E-09, 7.2183924639982644
DataValue, 1.1, 0.00972335, -1.4E-10, 6.9999800000000008, 0.16205583333333334, 2.3333333333333335E-09, 7.3346943266139384
DataValue, 1.1500000000000001, 0.01012733, -1.4E-10, 7.0000000000000009, 0.16878883333333333, 2.3333333333333335E-09, 7.4028377544725315
DataValue, 1.2, 0.01053385, -5.0000000000000008E-11, 7.00002, 0.17556416666666669, 8.3333333333333345E-10, 7.4211502782931174
DataValue, 1.25, 0.01093583, -1.5000000000000003E-10, 7.0000000000000009, 0.18226383333333335, 2.5000000000000005E-09, 7.4881126212138343
DataValue, 1.3, 0.01133512, -2.5E-10, 7.0000000000000009, 0.18891866666666668, 4.1666666666666668E-09, 7.5219075557561386
DataValue, 1.35, 0.011733500000000001, -1.9000000000000002E-10, 7.0000000000000009, 0.19555833333333336, 3.1666666666666669E-09, 7.60957792207791
DataValue, 1.4000000000000001, 0.012123600000000002, 1.5000000000000003E-10, 7.0000000000000009, 0.20206000000000005, 2.5000000000000005E-09, 7.7349490782518826
DataValue, 1.45, 0.012509200000000002, -5.700000000000001E-10, 7.0000000000000009, 0.20848666666666671, 9.5000000000000024E-09, 7.8247261345852879
DataValue, 1.5, 0.012890400000000002, -1.4E-10, 7.0000000000000009, 0.21484000000000003, 2.3333333333333335E-09, 7.9040969569226753
DataValue, 1.55, 0.013268300000000002, -8.0000000000000008E-11, 6.9999800000000008, 0.22113833333333338, 1.3333333333333335E-09, 8.0042689434365091
DataValue, 1.6, 0.013640000000000001, -3.0000000000000005E-10, 7.0000000000000009, 0.22733333333333336, 5.0000000000000009E-09, 8.1157852022183352
DataValue, 1.6500000000000001, 0.014007600000000002, 6E-11, 7.0000000000000009, 0.23346000000000003, 1E-09, 8.2191780821917746
DataValue, 1.7, 0.01437, -2.5E-10, 7.0000000000000009, 0.23950000000000002, 4.1666666666666668E-09, 8.2861483220549434
DataValue, 1.75, 0.014731700000000002, -1.3000000000000002E-10, 7.0000000000000009, 0.24552833333333338, 2.166666666666667E-09, 8.4447572132301261
DataValue, 1.8, 0.015080500000000002, 1.2E-10, 7.0000000000000009, 0.25134166666666669, 2E-09, 8.60708650121936
DataValue, 1.85, 0.015428800000000001, -2.5E-10, 7.0000000000000009, 0.25714666666666669, 4.1666666666666668E-09, 8.65800865800862
DataValue, 1.9000000000000001, 0.015773500000000003, -3.0000000000000005E-10, 7.0000000000000009, 0.26289166666666675, 5.0000000000000009E-09, 8.7655222790357659
DataValue, 1.95, 0.0161133, 2.3000000000000003E-10, 7.0000000000000009, 0.26855500000000004, 3.8333333333333337E-09, 8.9206066012489185
DataValue, 2, 0.0164461, -3.0000000000000005E-10, 7.00002, 0.27410166666666669, 5.0000000000000009E-09, 9.0538705296513911
DataValue, 2.05, 0.016776000000000003, -3.1E-10, 7.0000000000000009, 0.27960000000000007, 5.1666666666666674E-09, 9.1799265605874965
DataValue, 2.1, 0.017099700000000002, 3.6000000000000005E-10, 7.0000000000000009, 0.28499500000000005, 6.0000000000000008E-09, 9.30088358394049
DataValue, 2.15, 0.017421100000000002, -5.6E-10, 7.0000000000000009, 0.29035166666666673, 9.3333333333333342E-09, 9.4667087409277642
DataValue, 2.2, 0.017733500000000003, -2.2000000000000002E-10, 7.0000000000000009, 0.29555833333333337, 3.6666666666666672E-09, 9.6680631646793671
DataValue, 2.25, 0.0180417, 3.8000000000000003E-10, 7.0000000000000009, 0.30069500000000005, 6.3333333333333338E-09, 9.78792822185973
DataValue, 2.3000000000000003, 0.0183465, -3.9000000000000005E-10, 7.0000000000000009, 0.305775, 6.5000000000000011E-09, 9.9189948751860015
DataValue, 2.35, 0.018646600000000003, 6E-11, 7.0000000000000009, 0.3107766666666667, 1E-09, 10.038480843232319
DataValue, 2.4, 0.0189442, 1.6000000000000002E-10, 7.0000000000000009, 0.31573666666666672, 2.666666666666667E-09, 10.247651579846258
DataValue, 2.45, 0.019232100000000002, -3.9000000000000005E-10, 7.0000000000000009, 0.32053500000000007, 6.5000000000000011E-09, 10.531858873091137
DataValue, 2.5, 0.0195139, 7E-11, 7.0000000000000009, 0.3252316666666667, 1.1666666666666668E-09, 10.679957280170887
DataValue, 2.5500000000000003, 0.019793900000000003, 1.0000000000000001E-11, 7.0000000000000009, 0.3298983333333334, 1.6666666666666669E-10, 10.808863267879682
DataValue, 2.6, 0.020069, -2.0000000000000003E-10, 7.0000000000000009, 0.33448333333333335, 3.3333333333333338E-09, 10.978956999085119
DataValue, 2.65, 0.0203404, -9.0000000000000012E-11, 7.0000000000000009, 0.33900666666666668, 1.5000000000000002E-09, 11.179429849077662
DataValue, 2.7, 0.0206057, -1.8000000000000003E-10, 7.0000000000000009, 0.34342833333333339, 3.0000000000000004E-09, 11.456940996753797
DataValue, 2.75, 0.020864100000000003, -1.5000000000000003E-10, 7.0000000000000009, 0.34773500000000007, 2.5000000000000005E-09, 11.609907120743081
DataValue, 2.8000000000000003, 0.021122500000000002, -2.5E-10, 7.0000000000000009, 0.3520416666666667, 4.1666666666666668E-09, 11.743981209630082
DataValue, 2.85, 0.021375, -2.0000000000000003E-10, 7.0000000000000009, 0.35625000000000007, 3.3333333333333338E-09, 11.966493817311468
DataValue, 2.9, 0.0216239, -1.9000000000000002E-10, 7.0000000000000009, 0.36039833333333338, 3.1666666666666669E-09, 12.185215272136524
DataValue, 2.95, 0.021867400000000002, -3E-11, 7.0000000000000009, 0.36445666666666671, 5E-10, 12.523481527864814
DataValue, 3, 0.022103, -3.4E-10, 7.0000000000000009, 0.36838333333333334, 5.666666666666667E-09, 12.666244458517996
DataValue, 3.0500000000000003, 0.022341100000000003, -1.0000000000000001E-11, 7.0000000000000009, 0.37235166666666675, 1.6666666666666669E-10, 12.586532410320912
