
SetupTitle, I/V Sweep diode ON
PrimitiveTest, I/V Sweep
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, Id_dens, Is_dens, Ron
TestParameter, Function.User.Unit, A/mm, A/mm, ohm mm
TestParameter, Function.User.Definition, abs(Id/0.1), abs(Is/0.1), diff(Vd,Id_dens)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, Vd
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -20
TestParameter, Output.Graph.XAxis.Right, 20
TestParameter, Output.Graph.YAxis.Data, Id_dens, Id_dens, Is_dens, Ron
TestParameter, Output.Graph.YAxis.Scale, Linear, Log, Log, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1, 1, 1, 1
TestParameter, Output.Graph.YAxis.Group, , , , 
TestParameter, Output.List.Data, Vd, Id, Id_dens, Is, Is_dens, Ron
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 02/06/2019 09:58:34
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 2
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, #
MetaData, TestRecord.Remarks, #188_Diode_bridge_Scaling_1F_Lgd15
MetaData, TestRecord.LinkKey, 08b6be52-6486-492c-91e0-9c02a861c5a1
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 2
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 2
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vd
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Id_dens, Id_dens, Is_dens, Ron
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A/mm, A/mm, A/mm, ohm mm
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Log, Log, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1.5E-07, 1E-07, 1E-07, -10000000
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.47, 1, 1, 7500000
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 356
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.49999999999999989
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 1.0638298076052577
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 1.0638298076052577
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 1.0638298076052577
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 1.0638298076052577
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, Vd: [ -5 , 5 ] V / 668; Id: 100 mA	Vs: COMMON
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vd, Id, Id_dens, Is, Is_dens, Ron
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, A/mm, A, A/mm, ohm mm
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, I/V Sweep diode ON
Dimension1, 668, 668, 668, 668, 668, 668
Dimension2, 1, 1, 1, 1, 1, 1
DataName, Vd, Id, Is, Id_dens, Is_dens, Ron
DataValue, -5, -6.29186E-05, 6.25871E-05, 0.00062918599999999989, 0.000625871, -3170.5770450221225
DataValue, -4.985, -6.24455E-05, 6.23833E-05, 0.00062445499999999989, 0.000623833, -4879.635653871318
DataValue, -4.97, -6.23038E-05, 6.22113E-05, 0.000623038, 0.000622113, -10873.504893077859
DataValue, -4.955, -6.2169600000000009E-05, 6.21083E-05, 0.000621696, 0.000621083, -11914.21763304201
DataValue, -4.94, -6.2052000000000008E-05, 6.20231E-05, 0.00062052000000000006, 0.00062023100000000006, -14319.809069212348
DataValue, -4.925, -6.19601E-05, 6.1955700000000007E-05, 0.000619601, 0.00061955700000000007, -18137.84764207853
DataValue, -4.91, -6.18866E-05, 6.1882300000000009E-05, 0.00061886599999999993, 0.000618823, -26109.660574412315
DataValue, -4.8950000000000005, -6.18452E-05, 6.1835800000000009E-05, 0.000618452, 0.00061835800000000006, -49180.327868856482
DataValue, -4.88, -6.18256E-05, 6.1794E-05, 0.000618256, 0.00061794, -31813.361611877448
DataValue, -4.865, -6.17509E-05, 6.1733300000000007E-05, 0.000617509, 0.00061733300000000007, -30211.480362539733
DataValue, -4.8500000000000005, -6.17263E-05, 6.1700000000000009E-05, 0.00061726300000000006, 0.000617, -51369.86301369132
DataValue, -4.835, -6.16925E-05, 6.16636E-05, 0.00061692499999999994, 0.00061663599999999994, -30959.75232197918
DataValue, -4.82, -6.16294E-05, 6.16247E-05, 0.000616294, 0.000616247, -40000.000000000808
DataValue, -4.805, -6.16175E-05, 6.16063E-05, 0.000616175, 0.00061606299999999992, -285714.28571421478
DataValue, -4.79, -6.16189E-05, 6.1599E-05, 0.000616189, 0.00061599, -47923.322683705796
DataValue, -4.775, -6.15549E-05, 6.1563600000000008E-05, 0.000615549, 0.000615636, -38510.911424903345
DataValue, -4.76, -6.1541E-05, 6.1528E-05, 0.00061540999999999994, 0.00061528, -175438.59649124806
DataValue, -4.745, -6.15378E-05, 6.15079E-05, 0.000615378, 0.00061507899999999993, -80862.533692747165
DataValue, -4.73, -6.15039E-05, 6.14967E-05, 0.00061503900000000006, 0.000614967, -50420.168067232742
DataValue, -4.715, -6.14783E-05, 6.14693E-05, 0.000614783, 0.00061469299999999992, -48543.689320382378
DataValue, -4.7, -6.14421E-05, 6.14563E-05, 0.000614421, 0.00061456299999999994, -122950.81967210477
DataValue, -4.6850000000000005, -6.14539E-05, 6.14565E-05, 0.000614539, 0.000614565, -171428.57142852884
DataValue, -4.67, -6.14246E-05, 6.14457E-05, 0.00061424599999999993, 0.000614457, -267857.14285733562
DataValue, -4.655, -6.1442700000000007E-05, 6.1461E-05, 0.00061442700000000007, 0.00061460999999999992, -115830.11583013555
DataValue, -4.64, -6.13987E-05, 6.14072E-05, 0.000613987, 0.000614072, -94339.622641504378
DataValue, -4.625, -6.14109E-05, 6.1378200000000008E-05, 0.000614109, 0.000613782, -76530.612244897857
DataValue, -4.61, -6.13595E-05, 6.13477E-05, 0.000613595, 0.000613477, -129310.34482760589
DataValue, -4.595, -6.1387700000000009E-05, 6.1368700000000008E-05, 0.00061387700000000009, 0.000613687, -111524.16356877123
DataValue, -4.58, -6.13326E-05, 6.13376E-05, 0.000613326, 0.000613376, -29910.269192416727
DataValue, -4.565, -6.12874E-05, 6.12921E-05, 0.00061287399999999991, 0.000612921, -153846.15384621339
DataValue, -4.55, -6.1313100000000008E-05, 6.13263E-05, 0.000613131, 0.000613263, 135135.13513505444
DataValue, -4.535, -6.13096E-05, 6.1307500000000009E-05, 0.000613096, 0.000613075, -2999999.9999852264
DataValue, -4.5200000000000005, -6.13121E-05, 6.13145E-05, 0.000613121, 0.00061314499999999994, 2999999.9999853154
DataValue, -4.505, -6.1310600000000009E-05, 6.12859E-05, 0.00061310600000000009, 0.000612859, -55350.553505538708
DataValue, -4.49, -6.1257900000000009E-05, 6.12547E-05, 0.000612579, 0.000612547, -37641.154328728138
DataValue, -4.4750000000000005, -6.12309E-05, 6.12034E-05, 0.000612309, 0.000612034, -95846.645367397825
DataValue, -4.46, -6.12266E-05, 6.12291E-05, 0.000612266, 0.00061229099999999994, 348837.20930211328
DataValue, -4.445, -6.1239500000000009E-05, 6.12028E-05, 0.00061239500000000006, 0.000612028, -61224.489795916706
DataValue, -4.43, -6.11776E-05, 6.11696E-05, 0.000611776, 0.0006116959999999999, -32715.376226826222
DataValue, -4.415, -6.11478E-05, 6.11612E-05, 0.000611478, 0.000611612, -77319.58762885684
DataValue, -4.4, -6.11388E-05, 6.11646E-05, 0.00061138799999999993, 0.000611646, -315789.47368392616
DataValue, -4.385, -6.11383E-05, 6.11408E-05, 0.000611383, 0.000611408, -93457.943925246509
DataValue, -4.37, -6.11067E-05, 6.11013E-05, 0.000611067, 0.000611013, -48622.366288486519
DataValue, -4.355, -6.10766E-05, 6.11113E-05, 0.00061076599999999989, 0.00061111299999999993, -169491.52542365706
DataValue, -4.34, -6.1089E-05, 6.1053700000000008E-05, 0.00061088999999999989, 0.00061053700000000008, -147783.25123156933
DataValue, -4.325, -6.10563E-05, 6.10524E-05, 0.000610563, 0.000610524, -53380.782918162578
DataValue, -4.3100000000000005, -6.10328E-05, 6.1014E-05, 0.000610328, 0.00061014, -82644.628099181238
DataValue, -4.295, -6.102E-05, 6.10388E-05, 0.0006102, 0.0006103879999999999, -9999999.99984263
DataValue, -4.28, -6.10325E-05, 6.1038000000000008E-05, 0.000610325, 0.00061038, 297029.7029700866
DataValue, -4.265, -6.1030100000000004E-05, 6.09847E-05, 0.000610301, 0.000609847, -1071428.5714283052
DataValue, -4.25, -6.10297E-05, 6.0996700000000005E-05, 0.000610297, 0.000609967, -153061.22448975337
DataValue, -4.235, -6.10105E-05, 6.10083E-05, 0.000610105, 0.000610083, -79155.672823218745
DataValue, -4.22, -6.09918E-05, 6.09798E-05, 0.000609918, 0.00060979799999999994, -49423.393739702537
DataValue, -4.205, -6.0949800000000004E-05, 6.09402E-05, 0.000609498, 0.000609402, -44843.049327352179
DataValue, -4.19, -6.0924900000000003E-05, 6.0928600000000005E-05, 0.000609249, 0.000609286, 7499999.9998819726
DataValue, -4.175, -6.0950200000000005E-05, 6.09481E-05, 0.000609502, 0.00060948099999999993, 361445.78313250782
DataValue, -4.16, -6.09332E-05, 6.09108E-05, 0.000609332, 0.00060910799999999992, -50167.224080258813
DataValue, -4.1450000000000005, -6.08904E-05, 6.0885400000000005E-05, 0.000608904, 0.000608854, -70588.235294123268
DataValue, -4.13, -6.08907E-05, 6.08742E-05, 0.000608907, 0.000608742, -46948.35680751373
DataValue, -4.115, -6.0826500000000005E-05, 6.0885500000000005E-05, 0.000608265, 0.000608855, -198675.49668875351
DataValue, -4.1, -6.0875600000000004E-05, 6.0844800000000004E-05, 0.000608756, 0.000608448, 1199999.9999967283
DataValue, -4.085, -6.0829E-05, 6.08217E-05, 0.00060829, 0.000608217, -30769.230769228081
DataValue, -4.07, -6.07781E-05, 6.07844E-05, 0.000607781, 0.000607844, -39787.798408485542
DataValue, -4.055, -6.07536E-05, 6.07782E-05, 0.000607536, 0.000607782, -124481.32780083096
DataValue, -4.04, -6.0754E-05, 6.07908E-05, 0.00060754, 0.000607908, -180722.89156624855
DataValue, -4.025, -6.0737000000000005E-05, 6.0739E-05, 0.00060737, 0.00060739, -109489.05109490045
DataValue, -4.01, -6.07266E-05, 6.07115E-05, 0.000607266, 0.000607115, -228346.4566930247
DataValue, -3.996, -6.0724300000000004E-05, 6.07313E-05, 0.000607243, 0.000607313, -273584.90566026635
DataValue, -3.981, -6.0716E-05, 6.0675400000000005E-05, 0.00060715999999999993, 0.000606754, -89285.7142857196
DataValue, -3.966, -6.0690700000000005E-05, 6.06823E-05, 0.00060690700000000006, 0.00060682299999999993, -45454.545454553758
DataValue, -3.951, -6.0650000000000004E-05, 6.06738E-05, 0.0006065, 0.000606738, -74626.865671634761
DataValue, -3.936, -6.0650500000000005E-05, 6.06463E-05, 0.000606505, 0.000606463, -303030.30303017586
DataValue, -3.9210000000000003, -6.06401E-05, 6.0634500000000004E-05, 0.000606401, 0.000606345, -76335.877862593377
DataValue, -3.906, -6.06112E-05, 6.05876E-05, 0.000606112, 0.000605876, -36407.766990293167
DataValue, -3.891, -6.0557700000000005E-05, 6.05931E-05, 0.000605577, 0.000605931, -48076.923076926651
DataValue, -3.876, -6.0548800000000005E-05, 6.05648E-05, 0.00060548800000000005, 0.000605648, -239999.99999996659
DataValue, -3.861, -6.0545200000000004E-05, 6.0539000000000004E-05, 0.000605452, 0.00060539, -90090.090090078957
DataValue, -3.846, -6.05155E-05, 6.0520700000000005E-05, 0.000605155, 0.000605207, -58252.427184456807
DataValue, -3.831, -6.04937E-05, 6.04983E-05, 0.00060493699999999994, 0.000604983, -79155.672823217581
DataValue, -3.8160000000000003, -6.0477600000000005E-05, 6.04501E-05, 0.000604776, 0.00060450099999999991, -54644.808743171976
DataValue, -3.801, -6.04388E-05, 6.04295E-05, 0.000604388, 0.000604295, -35211.267605630819
DataValue, -3.786, -6.03924E-05, 6.0408900000000004E-05, 0.00060392399999999993, 0.000604089, -49833.88704319494
DataValue, -3.771, -6.0378600000000005E-05, 6.0409500000000005E-05, 0.000603786, 0.000604095, -126582.27848104553
DataValue, -3.7560000000000002, -6.0368700000000004E-05, 6.03747E-05, 0.000603687, 0.000603747, -80428.954423588031
DataValue, -3.741, -6.0341300000000005E-05, 6.03553E-05, 0.000603413, 0.00060355299999999995, -77922.077922080513
DataValue, -3.726, -6.03302E-05, 6.0323200000000005E-05, 0.000603302, 0.000603232, -99999.999999978842
DataValue, -3.7110000000000003, -6.03113E-05, 6.02991E-05, 0.000603113, 0.000602991, -71428.571428571071
DataValue, -3.696, -6.02882E-05, 6.02749E-05, 0.000602882, 0.000602749, -41666.666666669764
DataValue, -3.681, -6.0239300000000004E-05, 6.02418E-05, 0.000602393, 0.000602418, -44642.857142860463
DataValue, -3.666, -6.0221000000000005E-05, 6.0196400000000005E-05, 0.00060221, 0.000601964, -39215.686274509011
DataValue, -3.6510000000000002, -6.01628E-05, 6.01907E-05, 0.000601628, 0.00060190699999999994, -33557.046979866245
DataValue, -3.636, -6.0131600000000005E-05, 6.01511E-05, 0.00060131600000000007, 0.000601511, -71258.907363418461
DataValue, -3.621, -6.01207E-05, 6.0121E-05, 0.000601207, 0.00060121, -50590.219224282635
DataValue, -3.606, -6.0072300000000004E-05, 6.00744E-05, 0.00060072300000000006, 0.000600744, -46875.000000000146
DataValue, -3.591, -6.0056700000000004E-05, 6.00555E-05, 0.000600567, 0.000600555, -50590.219224281886
DataValue, -3.576, -6.0013E-05, 6.0017200000000005E-05, 0.00060013, 0.000600172, -47318.611987381511
DataValue, -3.561, -5.99933E-05, 5.99838E-05, 0.000599933, 0.000599838, -31446.540880500997
DataValue, -3.5460000000000003, -5.9917600000000004E-05, 5.99448E-05, 0.000599176, 0.000599448, -34965.034965036495
DataValue, -3.531, -5.99075E-05, 5.98783E-05, 0.000599075, 0.000598783, -48543.689320390891
DataValue, -3.516, -5.9855800000000004E-05, 5.9868500000000005E-05, 0.000598558, 0.00059868500000000006, -38961.038961040256
DataValue, -3.501, -5.98305E-05, 5.9843E-05, 0.000598305, 0.00059843, -60240.963855417074
DataValue, -3.486, -5.9806E-05, 5.97871E-05, 0.00059806, 0.000597871, -49019.607843138
DataValue, -3.471, -5.9769300000000004E-05, 5.9792E-05, 0.000597693, 0.00059791999999999994, -91185.4103343539
DataValue, -3.456, -5.9773100000000005E-05, 5.9754500000000005E-05, 0.000597731, 0.000597545, -63291.139240493809
DataValue, -3.4410000000000003, -5.97219E-05, 5.9694E-05, 0.000597219, 0.00059694, -40000.000000000211
DataValue, -3.426, -5.9698100000000004E-05, 5.96939E-05, 0.000596981, 0.000596939, -34843.205574913016
