
SetupTitle, I/V Sweep
PrimitiveTest, I/V Sweep
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, Id_dens
TestParameter, Function.User.Unit, A/mm
TestParameter, Function.User.Definition, (Id/0.08)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, Vd
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -20
TestParameter, Output.Graph.XAxis.Right, 20
TestParameter, Output.Graph.YAxis.Data, Id_dens, Id_dens
TestParameter, Output.Graph.YAxis.Scale, Linear, Log
TestParameter, Output.Graph.YAxis.Bottom, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1, 1
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.List.Data, Vd, Id, Id_dens
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 06/28/2018 09:36:13
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 5
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, #
MetaData, TestRecord.Remarks, #141_SBD_TG017_L10_W50_S50_Source
MetaData, TestRecord.LinkKey, 85e1ad95-5037-49d5-9b2f-97066326acb2
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vd
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -10
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Id_dens, Id_dens
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A/mm, A/mm
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -0.0074, 1E-06
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.092, 0.1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.66666666666666663
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 5.1046277665995969
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.66666666666666663
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 5.1046277665995969
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.66666666666666663
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 5.1046277665995969
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.66666666666666663
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 5.1046277665995969
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.66666666666666663
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 5.1046277665995969
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, Vd: [ -10 , 5 ] V / 201; Id: 100 mA	Vs: COMMON
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vd, Id, Id_dens
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, A/mm
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, I/V Sweep
Dimension1, 201, 201, 201
Dimension2, 1, 1, 1
DataName, Vd, Id, Id_dens
DataValue, -10, -0.00059002, -0.00737525
DataValue, -9.925, -0.000565467, -0.0070683375000000007
DataValue, -9.85, -0.000543643, -0.0067955375
DataValue, -9.775, -0.000524355, -0.0065544374999999995
DataValue, -9.7000000000000011, -0.000507132, -0.00633915
DataValue, -9.625, -0.000491463, -0.0061432875000000005
DataValue, -9.55, -0.000476947, -0.0059618375
DataValue, -9.475, -0.00046296900000000003, -0.0057871125
DataValue, -9.4, -0.000450326, -0.005629075
DataValue, -9.3250000000000011, -0.000437779, -0.0054722375
DataValue, -9.25, -0.000425801, -0.0053225125
DataValue, -9.175, -0.00041413200000000005, -0.0051766500000000005
DataValue, -9.1, -0.000402865, -0.0050358125
DataValue, -9.025, -0.000391961, -0.0048995125000000006
DataValue, -8.9500000000000011, -0.000381157, -0.0047644625
DataValue, -8.875, -0.000370859, -0.0046357375
DataValue, -8.8, -0.00036061700000000003, -0.0045077125
DataValue, -8.725, -0.00035051, -0.004381375
DataValue, -8.65, -0.000340691, -0.0042586375
DataValue, -8.5750000000000011, -0.000331247, -0.0041405875
DataValue, -8.5, -0.00032191200000000004, -0.0040239
DataValue, -8.425, -0.00031253300000000004, -0.0039066625000000006
DataValue, -8.35, -0.000303631, -0.0037953875
DataValue, -8.275, -0.00029484300000000004, -0.0036855375
DataValue, -8.2, -0.000286393, -0.0035799125000000004
DataValue, -8.125, -0.000277913, -0.0034739125
DataValue, -8.05, -0.000269741, -0.0033717624999999997
DataValue, -7.9750000000000005, -0.00026165300000000004, -0.0032706625000000003
DataValue, -7.9, -0.00025402300000000003, -0.0031752875000000003
DataValue, -7.825, -0.000246236, -0.00307795
DataValue, -7.75, -0.00023863100000000003, -0.0029828875
DataValue, -7.675, -0.00023146100000000003, -0.0028932625000000003
DataValue, -7.6000000000000005, -0.00022410300000000002, -0.0028012875
DataValue, -7.525, -0.00021719100000000002, -0.0027148875
DataValue, -7.45, -0.00021035000000000002, -0.002629375
DataValue, -7.375, -0.00020367400000000002, -0.002545925
DataValue, -7.3, -0.00019711700000000002, -0.0024639625000000003
DataValue, -7.2250000000000005, -0.00019056000000000002, -0.002382
DataValue, -7.15, -0.000184298, -0.002303725
DataValue, -7.075, -0.000178435, -0.0022304375
DataValue, -7, -0.000172584, -0.0021573
DataValue, -6.925, -0.00016686900000000002, -0.0020858625
DataValue, -6.8500000000000005, -0.000161215, -0.0020151875
DataValue, -6.775, -0.00015580700000000002, -0.0019475875000000001
DataValue, -6.7, -0.000150459, -0.0018807375000000001
DataValue, -6.625, -0.000145568, -0.0018196
DataValue, -6.55, -0.00014058400000000002, -0.0017573000000000003
DataValue, -6.4750000000000005, -0.000135629, -0.0016953625000000001
DataValue, -6.4, -0.000130727, -0.0016340875
DataValue, -6.325, -0.000126169, -0.0015771125
DataValue, -6.25, -0.00012190800000000001, -0.0015238500000000002
DataValue, -6.175, -0.000117473, -0.0014684125
DataValue, -6.1000000000000005, -0.00011327100000000001, -0.0014158875
DataValue, -6.025, -0.000109325, -0.0013665625
DataValue, -5.95, -0.00010532300000000001, -0.0013165375000000002
DataValue, -5.875, -0.000101377, -0.0012672125
DataValue, -5.8, -9.76794E-05, -0.0012209925
DataValue, -5.7250000000000005, -9.40079E-05, -0.0011750987500000001
DataValue, -5.65, -9.0551600000000009E-05, -0.0011318950000000002
DataValue, -5.575, -8.71339E-05, -0.00108917375
DataValue, -5.5, -8.3846E-05, -0.0010480749999999999
DataValue, -5.425, -8.06369E-05, -0.00100796125
DataValue, -5.3500000000000005, -7.74727E-05, -0.00096840875
DataValue, -5.275, -7.44333E-05, -0.00093041625000000008
DataValue, -5.2, -7.14209E-05, -0.00089276124999999992
DataValue, -5.125, -6.86438E-05, -0.0008580475
DataValue, -5.05, -6.58538E-05, -0.0008231724999999999
DataValue, -4.9750000000000005, -6.33061E-05, -0.00079132624999999994
DataValue, -4.9, -6.07421E-05, -0.00075927625
DataValue, -4.825, -5.8200100000000005E-05, -0.00072750125000000006
DataValue, -4.75, -5.57784E-05, -0.00069723
DataValue, -4.675, -5.3537E-05, -0.00066921249999999993
DataValue, -4.6000000000000005, -5.12685E-05, -0.00064085625
DataValue, -4.525, -4.91005E-05, -0.00061375625
DataValue, -4.45, -4.70101E-05, -0.00058762624999999992
DataValue, -4.375, -4.48806E-05, -0.00056100749999999993
DataValue, -4.3, -4.30479E-05, -0.00053809874999999991
DataValue, -4.225, -4.11366E-05, -0.0005142075
DataValue, -4.15, -3.92316E-05, -0.000490395
DataValue, -4.075, -3.75108E-05, -0.000468885
DataValue, -4, -3.57743E-05, -0.00044717875
DataValue, -3.9250000000000003, -3.4082400000000004E-05, -0.00042603000000000004
DataValue, -3.85, -3.2476E-05, -0.00040595
DataValue, -3.775, -3.09721E-05, -0.00038715125
DataValue, -3.7, -2.95241E-05, -0.00036905125
DataValue, -3.625, -2.80838E-05, -0.0003510475
DataValue, -3.5500000000000003, -2.66973E-05, -0.00033371625
DataValue, -3.475, -2.53408E-05, -0.00031675999999999997
DataValue, -3.4, -2.39907E-05, -0.00029988375
DataValue, -3.325, -2.2749200000000002E-05, -0.000284365
DataValue, -3.25, -2.15537E-05, -0.00026942124999999997
DataValue, -3.1750000000000003, -2.0364700000000002E-05, -0.00025455875000000004
DataValue, -3.1, -1.9218300000000002E-05, -0.00024022875000000003
DataValue, -3.025, -1.81283E-05, -0.00022660375
DataValue, -2.95, -1.71283E-05, -0.00021410375
DataValue, -2.875, -1.61066E-05, -0.00020133249999999998
DataValue, -2.8000000000000003, -1.5120200000000001E-05, -0.00018900250000000003
DataValue, -2.725, -1.4199900000000001E-05, -0.00017749875
DataValue, -2.65, -1.32832E-05, -0.00016604
DataValue, -2.575, -1.2435400000000001E-05, -0.0001554425
DataValue, -2.5, -1.16012E-05, -0.000145015
DataValue, -2.4250000000000003, -1.08203E-05, -0.00013525375
DataValue, -2.35, -1.004928E-05, -0.000125616
DataValue, -2.275, -9.30339E-06, -0.00011629237500000001
DataValue, -2.2, -8.63986E-06, -0.00010799825000000001
DataValue, -2.125, -7.99517E-06, -9.9939625E-05
DataValue, -2.05, -7.3417200000000009E-06, -9.1771500000000007E-05
DataValue, -1.975, -6.7533100000000009E-06, -8.4416375E-05
DataValue, -1.9000000000000001, -6.14708E-06, -7.68385E-05
DataValue, -1.825, -5.5922800000000009E-06, -6.99035E-05
DataValue, -1.75, -5.09155E-06, -6.3644375000000008E-05
DataValue, -1.675, -4.59699E-06, -5.7462375000000006E-05
DataValue, -1.6, -4.15539E-06, -5.1942375000000004E-05
DataValue, -1.5250000000000001, -3.7444300000000005E-06, -4.6805375E-05
DataValue, -1.45, -3.3474800000000004E-06, -4.1843500000000007E-05
DataValue, -1.375, -2.9766700000000003E-06, -3.7208375E-05
DataValue, -1.3, -2.6313E-06, -3.289125E-05
DataValue, -1.225, -2.32693E-06, -2.9086625000000002E-05
DataValue, -1.1500000000000001, -2.0486800000000003E-06, -2.5608500000000004E-05
DataValue, -1.075, -1.7916500000000002E-06, -2.2395625E-05
DataValue, -1, -1.5652800000000002E-06, -1.9566000000000002E-05
DataValue, -0.925, -1.35433E-06, -1.6929125000000002E-05
DataValue, -0.85, -1.16477E-06, -1.4559625E-05
DataValue, -0.775, -9.96735E-07, -1.24591875E-05
DataValue, -0.70000000000000007, -8.47256E-07, -1.05907E-05
DataValue, -0.625, -6.95624E-07, -8.6953E-06
DataValue, -0.55, -5.65294E-07, -7.0661749999999993E-06
DataValue, -0.47500000000000003, -4.40695E-07, -5.5086874999999994E-06
DataValue, -0.4, -3.17062E-07, -3.963275E-06
DataValue, -0.325, -1.80624E-07, -2.2578E-06
DataValue, -0.25, -6.9464999999999995E-09, -8.683125E-08
DataValue, -0.17500000000000002, 2.2973E-07, 2.8716250000000002E-06
DataValue, -0.1, 6.52123E-07, 8.151537499999999E-06
DataValue, -0.025, 1.5573700000000001E-06, 1.9467125E-05
DataValue, 0.05, 3.5330000000000003E-06, 4.41625E-05
DataValue, 0.125, 7.9965800000000009E-06, 9.9957250000000009E-05
DataValue, 0.2, 1.9234E-05, 0.00024042499999999998
DataValue, 0.275, 5.32668E-05, 0.000665835
DataValue, 0.35000000000000003, 0.000135808, 0.0016976
DataValue, 0.425, 0.000295592, 0.0036949
DataValue, 0.5, 0.000531773, 0.0066471625000000005
DataValue, 0.57500000000000007, 0.0008250410000000001, 0.010313012500000001
DataValue, 0.65, 0.00115906, 0.01448825
DataValue, 0.725, 0.00150996, 0.0188745
DataValue, 0.8, 0.00185772, 0.0232215
DataValue, 0.875, 0.00219653, 0.027456625
DataValue, 0.95000000000000007, 0.00251578, 0.031447249999999996
DataValue, 1.025, 0.00280634, 0.03507925
DataValue, 1.1, 0.00306907, 0.038363375
DataValue, 1.175, 0.00330077, 0.041259625
DataValue, 1.25, 0.0035084400000000003, 0.043855500000000006
DataValue, 1.325, 0.00369192, 0.046149
DataValue, 1.4000000000000001, 0.0038542800000000003, 0.048178500000000006
DataValue, 1.475, 0.00400479, 0.050059875000000004
DataValue, 1.55, 0.0041432, 0.051789999999999996
DataValue, 1.625, 0.00426909, 0.053363625
DataValue, 1.7, 0.0043898, 0.0548725
DataValue, 1.7750000000000001, 0.00450341, 0.056292625
DataValue, 1.85, 0.00460906, 0.05761325
DataValue, 1.925, 0.00471165, 0.058895625000000007
DataValue, 2, 0.00480959, 0.060119874999999996
DataValue, 2.075, 0.004904, 0.0613
DataValue, 2.15, 0.00499557, 0.062444625000000004
DataValue, 2.225, 0.00508431, 0.063553875
DataValue, 2.3000000000000003, 0.00516991, 0.064623875
DataValue, 2.375, 0.00525331, 0.065666375
DataValue, 2.45, 0.00533168, 0.066646
DataValue, 2.525, 0.0054103400000000005, 0.06762925
DataValue, 2.6, 0.00548696, 0.068587
DataValue, 2.6750000000000003, 0.00555898, 0.06948725
DataValue, 2.75, 0.0056292700000000005, 0.070365875000000008
DataValue, 2.825, 0.00569975, 0.071246875
DataValue, 2.9, 0.00576468, 0.0720585
DataValue, 2.975, 0.00583232, 0.072904
DataValue, 3.0500000000000003, 0.0058957, 0.07369625
DataValue, 3.125, 0.00595749, 0.074468625
DataValue, 3.2, 0.0060167400000000005, 0.07520925
DataValue, 3.275, 0.0060776400000000005, 0.07597050000000001
DataValue, 3.35, 0.0061349, 0.07668625
DataValue, 3.4250000000000003, 0.00619116, 0.0773895
DataValue, 3.5, 0.00624752, 0.078094
DataValue, 3.575, 0.00629854, 0.07873175
DataValue, 3.65, 0.00635139, 0.079392375
DataValue, 3.725, 0.0064027500000000005, 0.080034375
DataValue, 3.8000000000000003, 0.00645442, 0.08068025
DataValue, 3.875, 0.00650581, 0.081322625
DataValue, 3.95, 0.00656001, 0.082000125
DataValue, 4.025, 0.00661331, 0.082666375
DataValue, 4.1, 0.0066644700000000005, 0.083305875
DataValue, 4.175, 0.00671881, 0.083985125000000008
DataValue, 4.25, 0.00677501, 0.084687624999999989
DataValue, 4.325, 0.00682827, 0.085353375
DataValue, 4.4, 0.00688239, 0.086029875
DataValue, 4.4750000000000005, 0.0069358300000000005, 0.086697875000000008
DataValue, 4.55, 0.00698924, 0.0873655
DataValue, 4.625, 0.00704237, 0.088029625
DataValue, 4.7, 0.0070979, 0.08872374999999999
DataValue, 4.775, 0.00715026, 0.08937825
DataValue, 4.8500000000000005, 0.00720336, 0.090042
DataValue, 4.925, 0.0072569, 0.09071125
DataValue, 5, 0.00731041, 0.091380124999999993
